Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Jodie Meeks,PHI,PHI @ HOU,02/22/2012,L,34,93.9,98.5,-4.5,0.0,0.00,0.0,2.4,11.5,6.0,0.0,45.5,54.9,16.9,94.48
Erick Dampier,ATL,ATL @ NYK,02/22/2012,L,4,100.0,87.5,12.5,25.0,0.00,100.0,0.0,16.7,11.1,0.0,0.0,0.0,0.0,101.50
Chris Kaman,NOH,NOH @ CLE,02/22/2012,W,35,117.5,89.2,28.2,15.0,0.75,9.4,17.1,14.3,15.5,12.5,40.0,41.3,35.8,87.90
Derrick Favors,UTA,UTA @ MIN,02/22/2012,L,12,95.7,82.6,13.0,12.5,0.50,14.3,8.3,38.5,24.0,28.6,50.0,66.5,23.1,90.00
Jon Brockman,MIL,MIL @ CHI,02/22/2012,L,10,110.0,121.1,-11.1,14.3,0.00,100.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,91.91
Devin Harris,UTA,UTA @ MIN,02/22/2012,L,26,120.8,102.0,18.8,40.0,8.00,44.4,0.0,6.5,3.8,5.6,42.9,57.1,18.5,91.29
Sundiata Gaines,NJN,NJN vs. ORL,02/22/2012,L,21,108.3,119.4,-11.1,13.3,0.00,33.3,5.9,7.7,6.7,0.0,62.5,62.5,9.8,82.69
Jerome Jordan,NYK,NYK vs. ATL,02/22/2012,W,2,75.0,25.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.00
Johan Petro,NJN,NJN vs. ORL,02/22/2012,L,21,102.7,121.6,-18.9,0.0,0.00,0.0,5.9,26.3,16.7,22.2,42.9,42.9,21.4,86.16
Isaiah Thomas,SAC,SAC @ WAS,02/22/2012,W,36,116.7,98.6,18.0,26.1,3.00,22.2,0.0,5.4,2.5,7.4,47.4,47.4,23.9,97.58
Tony Battie,PHI,PHI @ HOU,02/22/2012,L,19,77.8,82.9,-5.1,0.0,0.00,0.0,4.8,14.3,8.6,0.0,0.0,0.0,2.5,92.19
Carmelo Anthony,NYK,NYK vs. ATL,02/22/2012,W,27,107.5,92.6,15.0,18.8,1.50,14.3,13.0,3.6,7.8,9.5,46.9,46.9,29.0,94.30
Jarrett Jack,NOH,NOH @ CLE,02/22/2012,W,30,94.7,98.2,-3.5,20.0,3.00,16.7,0.0,15.2,8.8,5.6,45.5,56.8,20.3,90.70
Greg Stiemsma,BOS,BOS @ OKC,02/22/2012,L,5,55.6,188.9,-133.3,0.0,0.00,0.0,20.0,0.0,11.1,100.0,0.0,0.0,10.0,92.24
Dirk Nowitzki,DAL,DAL vs. LAL,02/22/2012,L,36,91.2,107.2,-16.1,13.3,0.00,7.1,4.5,27.8,15.0,0.0,43.2,49.0,30.6,91.67
Semih Erden,CLE,CLE vs. NOH,02/22/2012,L,8,68.8,100.0,-31.3,0.0,0.00,0.0,0.0,33.3,15.8,0.0,50.0,50.0,22.2,97.01
Ish Smith,ORL,ORL @ NJN,02/22/2012,W,3,80.0,180.0,-100.0,50.0,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.96
Al-Farouq Aminu,NOH,NOH @ CLE,02/22/2012,W,16,78.6,103.3,-24.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,42.9,42.9,18.4,87.73
Derrick Rose,CHI,CHI vs. MIL,02/22/2012,W,30,136.7,113.6,23.1,25.9,2.33,29.2,4.0,3.3,3.6,12.5,50.0,54.2,23.3,94.41
Ryan Reid,OKC,OKC vs. BOS,02/22/2012,W,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,0.0,108.27
Kevin Durant,OKC,OKC vs. BOS,02/22/2012,W,40,117.9,106.2,11.7,24.0,2.00,17.1,2.4,26.7,12.7,8.6,45.5,53.9,29.9,98.42
Russell Westbrook,OKC,OKC vs. BOS,02/22/2012,W,41,117.4,107.1,10.3,26.1,3.00,16.7,0.0,16.1,6.8,5.6,47.9,55.4,30.0,98.59
E'Twaun Moore,BOS,BOS @ OKC,02/22/2012,L,3,83.3,150.0,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,103.47
Caron Butler,LAC,LAC vs. DEN,02/22/2012,W,34,119.0,111.3,7.8,8.0,1.00,18.2,3.0,11.1,7.2,18.2,42.9,42.9,12.0,89.69
Jamaal Magloire,TOR,TOR vs. DET,02/22/2012,W,9,105.9,106.3,-0.4,14.3,0.00,33.3,14.3,20.0,17.6,0.0,50.0,50.0,10.5,89.17
Julyan Stone,DEN,DEN @ LAC,02/22/2012,L,13,107.7,103.8,3.8,18.2,2.00,50.0,0.0,16.7,8.3,25.0,0.0,0.0,6.7,93.25
Monta Ellis,GSW,GSW @ PHX,02/22/2012,W,43,124.1,112.5,11.6,24.0,3.00,18.2,0.0,6.5,3.5,6.1,47.8,52.5,30.0,89.44
Jason Maxiell,DET,DET @ TOR,02/22/2012,L,29,96.2,107.3,-11.0,12.5,1.00,12.5,10.3,8.3,9.4,12.5,45.5,50.5,23.7,88.07
Reggie Jackson,OKC,OKC vs. BOS,02/22/2012,W,7,105.9,87.5,18.4,12.5,0.50,33.3,0.0,14.3,9.1,66.7,0.0,0.0,11.8,119.73
Channing Frye,PHX,PHX vs. GSW,02/22/2012,L,38,117.6,119.1,-1.5,0.0,0.00,0.0,16.7,6.1,12.0,0.0,47.8,47.8,26.4,86.45
Steve Nash,PHX,PHX vs. GSW,02/22/2012,L,34,115.2,129.2,-14.1,30.0,1.80,47.4,0.0,16.7,7.6,26.3,62.5,65.8,12.0,91.27
Darko Milicic,MIN,MIN vs. UTA,02/22/2012,W,6,50.0,83.3,-33.3,50.0,1.00,50.0,0.0,16.7,7.1,50.0,0.0,0.0,7.1,93.66
Greg Monroe,DET,DET @ TOR,02/22/2012,L,38,106.7,114.7,-8.0,9.5,0.50,6.1,12.2,29.0,19.4,12.1,42.9,53.5,35.6,95.78
Dominique Jones,DAL,DAL vs. LAL,02/22/2012,L,5,87.5,100.0,-12.5,50.0,1.00,25.0,0.0,0.0,0.0,25.0,50.0,50.0,30.0,90.67
Eric Bledsoe,LAC,LAC vs. DEN,02/22/2012,W,6,90.0,154.5,-64.5,25.0,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.85
Klay Thompson,GSW,GSW @ PHX,02/22/2012,W,11,94.7,161.1,-66.4,0.0,0.00,0.0,14.3,18.2,16.0,0.0,40.0,40.0,20.8,81.97
Matt Carroll,CHA,CHA vs. IND,02/22/2012,L,8,93.3,146.7,-53.3,40.0,0.00,50.0,0.0,33.3,10.5,0.0,50.0,50.0,10.0,85.88
Reggie Evans,LAC,LAC vs. DEN,02/22/2012,W,17,112.9,109.7,3.2,0.0,0.00,0.0,0.0,20.0,10.0,66.7,0.0,0.0,9.4,89.46
Shannon Brown,PHX,PHX vs. GSW,02/22/2012,L,18,109.1,87.5,21.6,0.0,0.00,0.0,11.1,8.0,9.3,0.0,42.9,48.1,20.5,86.42
Thaddeus Young,PHI,PHI @ HOU,02/22/2012,L,32,103.2,111.3,-8.1,11.1,0.67,10.0,3.2,9.7,6.5,15.0,46.2,49.3,25.0,93.58
Ian Mahinmi,DAL,DAL vs. LAL,02/22/2012,L,6,81.8,136.4,-54.5,0.0,0.00,0.0,28.6,25.0,27.3,0.0,0.0,0.0,6.7,84.93
Stephen Curry,GSW,GSW @ PHX,02/22/2012,W,10,142.9,77.3,65.6,22.2,2.00,18.2,0.0,0.0,0.0,9.1,50.0,57.1,37.5,103.18
Tyler Hansbrough,IND,IND @ CHA,02/22/2012,W,24,142.9,80.5,62.4,0.0,0.00,0.0,23.1,9.4,15.5,0.0,44.4,53.3,34.5,84.35
Chris Singleton,WAS,WAS vs. SAC,02/22/2012,L,13,90.0,90.3,-0.3,0.0,0.00,0.0,0.0,5.9,3.0,0.0,0.0,0.0,2.9,110.05
Deron Williams,NJN,NJN vs. ORL,02/22/2012,L,36,97.0,122.1,-25.0,42.1,1.14,23.5,3.1,12.2,8.2,20.6,55.6,59.5,35.1,91.18
Greivis Vasquez,NOH,NOH @ CLE,02/22/2012,W,38,98.6,91.5,7.0,21.7,0.83,21.7,0.0,3.4,2.0,26.1,50.0,54.7,20.0,88.71
Jimmy Butler,CHI,CHI vs. MIL,02/22/2012,W,4,42.9,71.4,-28.6,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,84.35
JJ Redick,ORL,ORL @ NJN,02/22/2012,W,27,143.1,90.4,52.8,24.0,6.00,37.5,0.0,12.5,5.7,6.3,66.7,66.7,15.9,90.33
Kyle Lowry,HOU,HOU vs. PHI,02/22/2012,W,37,97.2,93.1,4.2,25.0,1.67,25.0,0.0,19.5,10.7,15.0,45.5,50.9,18.8,94.00
Daniel Orton,ORL,ORL @ NJN,02/22/2012,W,3,80.0,180.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.96
Vince Carter,DAL,DAL vs. LAL,02/22/2012,L,31,113.1,108.1,5.1,5.0,0.50,4.5,5.4,10.0,7.5,9.1,50.0,53.3,27.6,94.89
Kirk Hinrich,ATL,ATL @ NYK,02/22/2012,L,15,64.7,79.4,-14.7,0.0,0.00,0.0,6.3,5.9,6.1,50.0,75.0,75.3,15.4,108.80
Jeff Ayres,IND,IND @ CHA,02/22/2012,W,4,62.5,137.5,-75.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.40
Omri Casspi,CLE,CLE vs. NOH,02/22/2012,L,20,73.5,120.6,-47.1,37.5,0.00,33.3,0.0,4.8,2.0,0.0,50.0,51.0,13.3,82.42
Marcus Thornton,SAC,SAC @ WAS,02/22/2012,W,36,115.1,98.6,16.4,12.5,0.00,13.0,9.5,0.0,5.1,0.0,50.0,55.7,22.5,98.00
Lance Stephenson,IND,IND @ CHA,02/22/2012,W,10,100.0,131.6,-31.6,28.6,2.00,50.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,92.66
Matt Barnes,LAL,LAL @ DAL,02/22/2012,W,28,107.4,98.1,9.3,11.8,0.00,18.2,10.0,19.4,14.8,0.0,50.0,51.4,14.1,90.70
Francisco Garcia,SAC,SAC @ WAS,02/22/2012,W,34,117.1,100.0,17.1,3.8,0.50,6.7,0.0,15.6,7.6,13.3,50.0,50.5,17.1,97.96
Marquis Daniels,BOS,BOS @ OKC,02/22/2012,L,5,22.2,211.1,-188.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,93.24
Al Jefferson,UTA,UTA @ MIN,02/22/2012,L,37,120.3,115.5,4.8,4.0,1.00,4.3,13.9,14.6,14.3,4.3,40.0,43.1,26.8,89.80
Ben Wallace,DET,DET @ TOR,02/22/2012,L,6,81.8,108.3,-26.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.62
Shaun Livingston,MIL,MIL @ CHI,02/22/2012,L,26,107.8,124.5,-16.7,21.1,2.00,23.5,3.8,8.3,6.0,11.8,44.4,55.8,22.8,95.27
Josh McRoberts,LAL,LAL @ DAL,02/22/2012,W,0,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.16
Corey Maggette,CHA,CHA vs. IND,02/22/2012,L,31,108.9,132.7,-23.8,7.1,1.00,5.0,2.6,0.0,1.4,5.0,43.3,54.0,26.0,84.80
Ekpe Udoh,GSW,GSW @ PHX,02/22/2012,W,22,107.3,124.4,-17.1,0.0,0.00,0.0,4.2,14.3,8.9,50.0,0.0,0.0,4.2,90.44
Hedo Turkoglu,ORL,ORL @ NJN,02/22/2012,W,28,118.2,94.5,23.6,13.6,1.50,20.0,0.0,8.3,3.3,13.3,50.0,50.0,17.1,94.91
Brook Lopez,NJN,NJN vs. ORL,02/22/2012,L,28,103.8,125.5,-21.7,0.0,0.00,0.0,7.1,7.4,7.3,5.6,43.8,44.4,29.5,89.66
Brandon Jennings,MIL,MIL @ CHI,02/22/2012,L,34,93.8,121.2,-27.4,27.8,1.67,16.7,2.6,7.4,4.6,10.0,40.0,44.2,33.8,93.80
Kevin Martin,HOU,HOU vs. PHI,02/22/2012,W,36,105.5,91.8,13.7,12.0,1.00,15.0,0.0,5.1,2.9,15.0,50.0,58.1,21.5,97.02
Brandon Knight,DET,DET @ TOR,02/22/2012,L,38,98.7,100.0,-1.3,14.3,0.00,16.7,2.2,3.0,2.6,0.0,50.0,53.8,17.0,94.08
Gordon Hayward,UTA,UTA @ MIN,02/22/2012,L,30,117.5,105.4,12.2,8.7,0.67,15.4,3.4,2.9,3.1,23.1,42.9,44.4,16.4,89.79
Jason Terry,DAL,DAL vs. LAL,02/22/2012,L,31,96.7,98.3,-1.7,33.3,1.25,20.0,0.0,11.8,5.9,16.0,50.0,50.0,27.0,93.86
Willie Green,ATL,ATL @ NYK,02/22/2012,L,31,90.5,109.4,-18.9,25.0,2.00,18.2,0.0,13.3,6.0,9.1,46.9,48.7,25.0,98.64
Ben Wallace,DET,DET @ CLE,02/21/2012,L,13,66.7,88.9,-22.2,0.0,0.00,0.0,10.0,16.7,12.5,0.0,0.0,0.0,0.0,99.64
Omri Casspi,CLE,CLE vs. DET,02/21/2012,W,23,76.6,104.3,-27.7,0.0,0.00,0.0,4.2,7.1,5.8,30.0,50.0,58.1,18.5,97.35
AJ Price,IND,IND vs. NOH,02/21/2012,W,14,100.0,111.5,-11.5,20.0,1.00,12.5,0.0,10.0,4.5,12.5,80.0,87.0,26.9,91.99
Marc Gasol,MEM,MEM vs. PHI,02/21/2012,W,43,103.8,77.8,26.0,29.2,3.50,28.0,2.3,25.5,14.9,8.0,41.7,48.3,19.4,90.32
Dexter Pittman,MIA,MIA vs. SAC,02/21/2012,W,2,0.0,133.3,-133.3,0.0,0.00,0.0,25.0,0.0,20.0,0.0,0.0,0.0,20.0,115.86
Jrue Holiday,PHI,PHI @ MEM,02/21/2012,L,36,65.7,98.5,-32.8,40.0,1.33,16.0,2.3,10.8,6.2,12.0,61.1,61.1,26.6,89.16
Raymond Felton,POR,POR vs. SAS,02/21/2012,W,21,131.1,68.2,62.9,30.8,4.00,25.0,0.0,3.7,2.2,6.3,72.7,72.7,24.5,101.31
Ben Gordon,DET,DET @ CLE,02/21/2012,L,26,98.0,107.8,-9.8,0.0,0.00,0.0,0.0,16.0,6.5,10.5,47.1,47.1,29.2,95.13
James Jones,MIA,MIA vs. SAC,02/21/2012,W,2,0.0,133.3,-133.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,115.86
Antawn Jamison,CLE,CLE vs. DET,02/21/2012,W,40,103.7,109.9,-6.2,10.5,0.00,6.5,9.8,12.0,11.0,0.0,56.8,56.8,30.5,98.14
Lavoy Allen,PHI,PHI @ MEM,02/21/2012,L,29,78.6,89.1,-10.5,15.4,1.00,12.5,6.7,9.7,8.2,12.5,58.3,58.3,21.9,92.39
Gary Neal,SAS,SAS @ POR,02/21/2012,L,18,81.6,144.7,-63.2,50.0,0.75,20.0,0.0,6.3,2.8,26.7,50.0,60.1,29.3,101.05
Jeff Foster,IND,IND vs. NOH,02/21/2012,W,12,91.7,116.7,-25.0,0.0,0.00,0.0,0.0,30.0,15.8,0.0,0.0,0.0,4.2,92.78
Wesley Matthews,POR,POR vs. SAS,02/21/2012,W,24,142.0,75.5,66.5,20.0,0.00,28.6,0.0,13.8,8.3,0.0,55.0,55.0,18.2,98.32
O.J. Mayo,MEM,MEM vs. PHI,02/21/2012,W,29,96.4,71.4,24.9,41.7,1.00,26.3,0.0,13.5,7.2,26.3,72.2,72.2,22.2,92.82
Andres Nocioni,PHI,PHI @ MEM,02/21/2012,L,6,70.0,150.0,-80.0,0.0,0.00,0.0,16.7,50.0,25.0,25.0,33.3,33.3,33.3,84.21
Joel Anthony,MIA,MIA vs. SAC,02/21/2012,W,27,137.0,125.5,11.6,0.0,0.00,0.0,5.3,12.9,10.0,100.0,0.0,0.0,1.7,97.10
David West,IND,IND vs. NOH,02/21/2012,W,39,117.6,104.1,13.5,10.3,1.50,15.8,5.6,16.1,10.4,10.5,50.0,58.1,18.4,90.27
Dante Cunningham,MEM,MEM vs. PHI,02/21/2012,W,18,103.2,109.4,-6.1,0.0,0.00,0.0,9.5,31.3,18.9,0.0,60.0,60.0,13.2,86.48
Rudy Gay,MEM,MEM vs. PHI,02/21/2012,W,38,97.1,84.3,12.8,21.1,4.00,21.1,5.4,12.5,9.1,5.3,40.0,50.1,18.3,87.64
Tyler Honeycutt,SAC,SAC @ MIA,02/21/2012,L,2,133.3,0.0,133.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.86
Ramon Sessions,CLE,CLE vs. DET,02/21/2012,W,21,114.6,90.0,24.6,58.3,2.33,50.0,0.0,16.1,10.4,21.4,50.0,56.3,14.3,94.06
Gustavo Ayon,NOH,NOH @ IND,02/21/2012,L,27,119.6,120.4,-0.8,9.5,1.00,16.7,11.8,7.4,9.1,16.7,57.1,57.1,17.2,92.45
Francisco Garcia,SAC,SAC @ MIA,02/21/2012,L,22,89.1,113.0,-23.9,16.7,2.00,15.4,4.3,11.8,7.5,7.7,50.0,55.7,21.2,99.56
Dahntay Jones,IND,IND vs. NOH,02/21/2012,W,12,112.5,108.7,3.8,0.0,0.00,0.0,0.0,10.0,4.8,0.0,0.0,0.0,4.0,91.94
Eric Dawson,SAS,SAS @ POR,02/21/2012,L,32,100.0,133.8,-33.8,0.0,0.00,0.0,8.3,11.1,9.5,18.2,50.0,50.7,14.5,101.50
Nicolas Batum,POR,POR vs. SAS,02/21/2012,W,25,145.7,117.0,28.6,0.0,0.00,0.0,12.5,16.0,14.6,13.3,70.8,73.8,29.4,87.95
Danny Granger,IND,IND vs. NOH,02/21/2012,W,41,117.9,109.2,8.7,3.0,0.50,5.3,0.0,12.9,6.0,10.5,35.7,43.2,20.0,90.70
Marcus Camby,POR,POR vs. SAS,02/21/2012,W,14,151.9,118.5,33.3,13.3,0.00,100.0,0.0,38.5,23.8,0.0,0.0,0.0,0.0,91.37
Greg Monroe,DET,DET @ CLE,02/21/2012,L,35,115.5,108.5,7.0,31.8,3.50,25.9,9.5,20.0,14.3,7.4,50.0,53.5,23.3,97.39
Chris Kaman,NOH,NOH @ IND,02/21/2012,L,39,105.5,119.7,-14.3,4.2,0.20,4.5,2.9,2.9,2.9,22.7,57.1,53.9,25.6,91.33
Daniel Gibson,CLE,CLE vs. DET,02/21/2012,W,37,105.3,109.2,-3.9,11.1,3.00,27.3,0.0,8.3,4.7,9.1,50.0,58.1,9.2,98.61
Hassan Whiteside,SAC,SAC @ MIA,02/21/2012,L,2,133.3,0.0,133.3,0.0,0.00,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,115.86
Mario Chalmers,MIA,MIA vs. SAC,02/21/2012,W,29,121.0,119.7,1.3,14.3,1.50,15.8,0.0,5.6,3.4,10.5,71.4,71.4,23.9,100.47
Gerald Wallace,POR,POR vs. SAS,02/21/2012,W,32,155.4,92.2,63.2,20.0,2.00,27.3,13.6,21.2,18.2,13.6,65.0,75.2,21.9,96.93
Mike Conley,MEM,MEM vs. PHI,02/21/2012,W,36,103.0,62.7,40.3,31.6,6.00,28.6,2.8,4.4,3.7,4.8,28.6,31.2,19.5,87.89
Tyreke Evans,SAC,SAC @ MIA,02/21/2012,L,42,114.1,123.3,-9.1,35.7,3.33,31.3,2.3,18.2,9.1,9.4,52.8,55.6,22.0,97.66
Marcus Thornton,SAC,SAC @ MIA,02/21/2012,L,42,112.9,125.9,-12.9,11.5,1.50,13.6,4.2,3.3,3.8,9.1,68.8,68.1,18.4,96.42
Marreese Speights,MEM,MEM vs. PHI,02/21/2012,W,21,92.3,80.5,11.8,0.0,0.00,0.0,0.0,8.3,4.4,14.3,33.3,51.5,30.4,89.79
Chris Bosh,MIA,MIA vs. SAC,02/21/2012,W,35,132.4,105.6,26.8,3.8,0.50,5.0,4.2,25.7,16.9,10.0,50.0,58.5,24.4,97.65
Jason Thompson,SAC,SAC @ MIA,02/21/2012,L,33,130.3,122.4,7.9,4.2,0.50,5.9,11.4,22.2,16.1,11.8,58.3,58.1,20.0,96.30
Cory Joseph,SAS,SAS @ POR,02/21/2012,L,37,109.7,138.4,-28.6,12.5,0.00,17.6,0.0,0.0,0.0,0.0,38.5,45.4,16.5,94.95
Trevor Ariza,NOH,NOH @ IND,02/21/2012,L,43,108.8,117.1,-8.3,19.2,2.50,21.7,3.1,13.2,8.6,8.7,63.3,66.1,20.9,91.23
Greivis Vasquez,NOH,NOH @ IND,02/21/2012,L,21,115.8,110.8,5.0,50.0,2.33,43.8,0.0,15.8,10.0,18.8,70.0,76.5,23.1,87.24
Nikola Vucevic,PHI,PHI @ MEM,02/21/2012,L,14,81.5,121.4,-39.9,0.0,0.00,0.0,0.0,8.3,3.2,0.0,33.3,33.3,9.7,97.18
Isaiah Thomas,SAC,SAC @ MIA,02/21/2012,L,36,122.9,135.7,-12.9,20.8,2.50,21.7,2.7,7.4,4.7,8.7,67.9,74.1,21.2,93.25
Jeremy Pargo,MEM,MEM vs. PHI,02/21/2012,W,9,94.7,142.1,-47.4,33.3,2.00,50.0,0.0,16.7,5.6,25.0,100,100,8.7,98.43
Andre Iguodala,PHI,PHI @ MEM,02/21/2012,L,41,85.3,100.0,-14.7,31.8,3.50,30.4,4.3,8.1,6.0,8.7,39.3,39.3,18.0,87.70
Luke Babbitt,POR,POR vs. SAS,02/21/2012,W,10,108.7,121.7,-13.0,10.0,0.00,33.3,0.0,15.4,8.7,0.0,75.0,75.0,8.0,114.40
Chris Johnson,POR,POR vs. SAS,02/21/2012,W,8,110.0,115.8,-5.8,0.0,0.00,0.0,0.0,16.7,10.5,0.0,33.3,33.3,14.3,117.74
Mike Miller,MIA,MIA vs. SAC,02/21/2012,W,19,128.2,102.6,25.6,12.5,0.00,25.0,7.7,22.2,16.1,0.0,66.7,66.7,14.3,95.22
Solomon Jones,NOH,NOH @ IND,02/21/2012,L,25,100.0,102.0,-2.0,0.0,0.00,0.0,0.0,13.0,6.8,0.0,100,94.5,10.9,92.52
Semih Erden,CLE,CLE vs. DET,02/21/2012,W,16,82.9,105.9,-23.0,0.0,0.00,0.0,0.0,15.0,8.8,14.3,40.0,42.5,18.9,103.93
Paul George,IND,IND vs. NOH,02/21/2012,W,44,116.9,107.1,9.7,20.7,2.00,20.7,7.7,8.6,8.1,10.3,50.0,50.0,24.0,90.68
Craig Smith,POR,POR vs. SAS,02/21/2012,W,9,104.8,120.0,-15.2,0.0,0.00,0.0,0.0,8.3,4.8,0.0,33.3,33.3,13.0,115.54
Kyrie Irving,CLE,CLE vs. DET,02/21/2012,W,39,96.2,102.5,-6.3,47.1,1.33,25.0,2.6,8.9,6.0,18.8,63.3,70.9,26.4,98.28
Jamal Crawford,POR,POR vs. SAS,02/21/2012,W,30,155.7,98.3,57.4,28.6,8.00,44.4,0.0,13.3,7.8,5.6,106.3,107.3,14.5,95.05
Danny Green,SAS,SAS @ POR,02/21/2012,L,31,100.0,132.8,-32.8,12.5,0.67,9.5,5.7,13.0,8.6,14.3,37.5,50.1,24.7,105.82
Jodie Meeks,PHI,PHI @ MEM,02/21/2012,L,16,86.7,103.4,-16.8,14.3,0.00,16.7,0.0,0.0,0.0,0.0,62.5,61.5,14.3,89.90
Quincy Pondexter,MEM,MEM vs. PHI,02/21/2012,W,13,100.0,88.9,11.1,0.0,0.00,0.0,11.8,0.0,5.9,0.0,58.3,54.6,22.6,100.74
Lance Thomas,NOH,NOH @ IND,02/21/2012,L,14,114.3,96.3,18.0,0.0,0.00,0.0,10.0,20.0,15.0,0.0,100,100,3.3,91.45
Jonas Jerebko,DET,DET @ CLE,02/21/2012,L,24,104.0,81.3,22.8,6.7,0.00,7.1,13.2,3.8,9.4,0.0,33.3,34.9,19.4,98.33
DeJuan Blair,SAS,SAS @ POR,02/21/2012,L,21,97.5,152.6,-55.1,0.0,0.00,0.0,13.0,15.4,13.9,8.3,45.5,45.5,27.3,90.58
Chuck Hayes,SAC,SAC @ MIA,02/21/2012,L,16,110.7,124.1,-13.4,18.2,2.00,50.0,0.0,22.2,8.7,25.0,100,100,6.3,87.04
Rodney Stuckey,DET,DET @ CLE,02/21/2012,L,35,112.7,105.7,7.0,20.8,1.67,20.8,0.0,12.8,6.4,12.5,38.5,48.4,22.9,98.18
Damien Wilkins,DET,DET @ CLE,02/21/2012,L,12,64.0,80.0,-16.0,0.0,0.00,0.0,0.0,0.0,0.0,33.3,50.0,50.0,9.7,102.16
Norris Cole,MIA,MIA vs. SAC,02/21/2012,W,20,112.5,100.0,12.5,33.3,0.00,33.3,0.0,12.5,5.9,0.0,71.4,76.1,17.8,94.49
Evan Turner,PHI,PHI @ MEM,02/21/2012,L,26,102.0,87.8,14.2,9.5,0.67,18.2,0.0,14.7,8.6,27.3,20.0,25.5,16.1,93.08
Marco Belinelli,NOH,NOH @ IND,02/21/2012,L,34,103.1,120.0,-16.9,4.8,0.00,7.7,0.0,18.2,10.3,0.0,59.1,63.1,17.4,90.96
Darren Collison,IND,IND vs. NOH,02/21/2012,W,39,119.7,108.2,11.5,21.4,6.00,31.6,2.9,22.6,12.1,5.3,77.3,73.1,14.6,90.68
Tyler Hansbrough,IND,IND vs. NOH,02/21/2012,W,16,106.7,109.7,-3.0,0.0,0.00,0.0,0.0,8.3,4.0,14.3,20.0,34.0,23.3,92.56
Jason Maxiell,DET,DET @ CLE,02/21/2012,L,18,91.7,127.0,-35.4,9.1,1.00,14.3,15.8,0.0,9.4,14.3,50.0,51.2,15.0,96.53
LeBron James,MIA,MIA vs. SAC,02/21/2012,W,33,130.9,120.6,10.3,30.8,2.67,34.8,0.0,9.8,6.2,13.0,72.7,75.8,20.5,98.26
Tony Allen,MEM,MEM vs. PHI,02/21/2012,W,29,100.0,84.9,15.1,6.7,0.00,9.1,10.0,3.7,7.0,0.0,22.2,30.4,15.4,88.08
Jarrett Jack,NOH,NOH @ IND,02/21/2012,L,32,101.6,118.8,-17.2,58.8,5.00,33.3,0.0,17.9,8.6,6.7,52.9,53.1,28.2,94.17
Roy Hibbert,IND,IND vs. NOH,02/21/2012,W,39,121.3,106.8,14.5,0.0,0.00,0.0,19.4,20.7,20.0,8.3,64.7,67.3,27.3,91.87
Shane Battier,MIA,MIA vs. SAC,02/21/2012,W,19,108.3,111.4,-3.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.5,90.32
Alonzo Gee,CLE,CLE vs. DET,02/21/2012,W,25,122.6,102.0,20.6,18.8,3.00,17.6,21.7,17.6,19.3,5.9,50.0,60.6,22.6,99.57
LaMarcus Aldridge,POR,POR vs. SAS,02/21/2012,W,27,145.3,98.1,47.2,15.0,3.00,16.7,5.0,21.4,14.6,5.6,66.7,73.9,24.6,92.08
James Anderson,SAS,SAS @ POR,02/21/2012,L,35,91.8,136.5,-44.7,5.6,0.00,5.9,2.4,3.3,2.8,0.0,20.8,35.4,19.0,101.53
Kurt Thomas,POR,POR vs. SAS,02/21/2012,W,12,140.7,88.0,52.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,7.4,103.00
Hamed Haddadi,MEM,MEM vs. PHI,02/21/2012,W,5,100.0,100.0,0.0,0.0,0.00,0.0,0.0,28.6,15.4,25.0,66.7,66.7,28.6,109.67
DeMarcus Cousins,SAC,SAC @ MIA,02/21/2012,L,31,110.6,129.2,-18.6,4.3,0.33,5.3,11.1,12.5,11.7,15.8,23.1,30.5,22.5,101.97
