Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Avery Bradley,MEM,MEM vs. ORL,03/10/2019,W,37,112.5,82.1,30.4,14.3,1.50,13.0,0.0,3.8,2.2,8.7,55.9,58.7,23.3,101.39
JJ Redick,PHI,PHI vs. IND,03/10/2019,W,34,114.3,100.0,14.3,12.0,3.00,25.0,0.0,2.5,1.4,8.3,56.3,56.3,11.0,97.34
Jon Leuer,DET,DET vs. CHI,03/10/2019,W,18,97.4,102.6,-5.1,8.3,0.00,12.5,8.7,7.1,8.1,0.0,50.0,50.9,15.9,103.05
Justin Jackson,DAL,DAL vs. HOU,03/10/2019,L,23,82.2,102.1,-19.9,0.0,0.00,0.0,4.2,3.7,3.9,11.1,43.8,43.8,18.0,97.29
Aaron Holiday,IND,IND @ PHI,03/10/2019,L,8,110.5,114.3,-3.8,20.0,0.00,20.0,0.0,0.0,0.0,0.0,62.5,67.6,17.4,117.07
Jonas Valanciunas,MEM,MEM vs. ORL,03/10/2019,W,25,116.0,87.8,28.2,21.4,3.00,17.6,4.0,20.0,13.3,5.9,36.4,47.0,25.9,96.72
Deandre Ayton,PHX,PHX @ GSW,03/10/2019,W,34,124.0,112.2,11.8,16.0,4.00,16.7,5.9,20.0,13.0,4.2,47.4,47.4,23.0,104.61
Darius Miller,NOP,NOP @ ATL,03/10/2019,L,29,125.8,129.7,-3.9,25.0,0.00,43.8,0.0,9.1,4.5,0.0,50.0,53.0,13.4,103.98
Tony Snell,MIL,MIL @ SAS,03/10/2019,L,13,125.0,151.7,-26.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,75.0,13.8,109.73
CJ Miles,MEM,MEM vs. ORL,03/10/2019,W,29,96.8,98.4,-1.6,12.5,2.00,13.3,3.3,3.2,3.3,6.7,50.0,54.7,19.4,102.95
Marc Gasol,TOR,TOR @ MIA,03/10/2019,W,22,110.6,100.0,10.6,21.4,1.50,27.3,5.6,20.0,14.0,18.2,50.0,50.0,15.7,103.95
Dorian Finney-Smith,DAL,DAL vs. HOU,03/10/2019,L,30,94.4,94.6,-0.2,11.8,1.00,20.0,7.1,10.0,8.8,20.0,33.3,33.3,12.9,87.66
Malcolm Miller,TOR,TOR @ MIA,03/10/2019,W,4,142.9,137.5,5.4,50.0,0.00,33.3,0.0,0.0,0.0,0.0,75.0,75.0,28.6,96.86
Nikola Mirotic,MIL,MIL @ SAS,03/10/2019,L,22,123.9,113.0,10.9,5.6,1.00,9.1,0.0,13.8,8.5,9.1,50.0,56.3,20.0,101.13
Pat Connaughton,MIL,MIL @ SAS,03/10/2019,L,25,120.4,142.3,-21.9,0.0,0.00,0.0,4.8,8.7,6.8,16.7,140.0,140.0,10.2,103.34
Doug McDermott,IND,IND @ PHI,03/10/2019,L,15,112.9,106.5,6.5,0.0,0.00,0.0,0.0,6.3,2.8,14.3,75.0,77.6,18.4,100.77
Andre Drummond,DET,DET vs. CHI,03/10/2019,W,30,157.6,115.3,42.4,3.6,0.00,10.0,13.0,38.7,27.8,0.0,100,88.1,13.4,94.93
Cristiano Felicio,CHI,CHI @ DET,03/10/2019,L,19,100.0,95.0,5.0,0.0,0.00,0.0,6.3,26.1,17.9,14.3,66.7,66.7,17.1,103.28
Courtney Lee,DAL,DAL vs. HOU,03/10/2019,L,2,100.0,171.4,-71.4,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,79.8,40.0,132.31
Jerian Grant,ORL,ORL @ MEM,03/10/2019,L,17,138.2,103.1,35.1,7.7,0.00,20.0,7.1,26.7,17.2,0.0,112.5,112.5,10.8,95.23
Mitchell Robinson,NYK,NYK @ MIN,03/10/2019,L,33,101.5,95.4,6.2,4.3,0.00,16.7,9.4,17.1,13.7,0.0,80.0,73.5,6.6,94.98
Bam Adebayo,MIA,MIA vs. TOR,03/10/2019,L,28,98.3,120.7,-22.4,35.7,5.00,27.8,10.7,16.7,13.0,5.6,72.7,77.1,20.3,102.23
Alfonzo McKinnie,GSW,GSW vs. PHX,03/10/2019,L,13,106.9,106.9,0.0,0.0,0.00,0.0,0.0,33.3,18.2,0.0,116.7,103.1,12.9,106.76
Richaun Holmes,PHX,PHX @ GSW,03/10/2019,W,14,71.0,90.3,-19.4,0.0,0.00,0.0,0.0,22.7,13.9,0.0,75.0,78.1,16.1,107.70
Jonathon Simmons,PHI,PHI vs. IND,03/10/2019,W,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,25.0,104.35
Robin Lopez,CHI,CHI @ DET,03/10/2019,L,24,117.4,153.2,-35.8,0.0,0.00,0.0,17.4,11.8,15.0,12.5,66.7,65.4,15.1,94.84
Wayne Ellington,DET,DET vs. CHI,03/10/2019,W,15,123.3,100.0,23.3,20.0,2.00,22.2,0.0,0.0,0.0,11.1,108.3,108.3,20.6,98.48
Patrick McCaw,TOR,TOR @ MIA,03/10/2019,W,26,142.3,96.3,46.0,9.1,2.00,25.0,0.0,11.1,7.0,12.5,112.5,102.5,10.9,97.72
Khem Birch,ORL,ORL @ MEM,03/10/2019,L,13,135.7,111.1,24.6,10.0,0.00,20.0,18.2,8.3,13.0,0.0,100,103.1,12.9,98.88
Noah Vonleh,NYK,NYK @ MIN,03/10/2019,L,28,89.3,117.9,-28.6,0.0,0.00,0.0,3.1,18.5,10.2,0.0,75.0,69.4,9.1,97.39
Jakob Poeltl,SAS,SAS vs. MIL,03/10/2019,W,27,120.7,110.5,10.2,12.0,3.00,37.5,11.5,17.2,14.5,12.5,100,100,8.2,103.76
Ian Clark,NOP,NOP @ ATL,03/10/2019,L,19,107.3,124.4,-17.1,15.4,2.00,22.2,0.0,0.0,0.0,11.1,83.3,83.3,16.7,103.31
Eric Bledsoe,MIL,MIL @ SAS,03/10/2019,L,31,109.5,103.1,6.4,37.5,6.00,28.6,0.0,5.4,2.9,4.8,76.9,73.3,22.4,99.88
Mikal Bridges,PHX,PHX @ GSW,03/10/2019,W,27,122.8,108.6,14.2,9.5,0.00,28.6,0.0,12.5,6.3,0.0,100,102.5,7.9,103.69
Pascal Siakam,TOR,TOR @ MIA,03/10/2019,W,29,123.0,103.3,19.7,26.3,5.00,25.0,4.8,12.9,9.6,5.0,70.8,70.4,23.1,100.56
Blake Griffin,DET,DET vs. CHI,03/10/2019,W,27,153.8,115.1,38.8,26.3,5.00,22.7,4.8,18.5,12.5,4.5,82.1,84.1,29.8,93.97
Dwight Powell,DAL,DAL vs. HOU,03/10/2019,L,26,115.1,92.6,22.5,17.6,3.00,30.0,4.5,16.7,11.5,10.0,75.0,75.0,11.9,98.33
Taj Gibson,MIN,MIN vs. NYK,03/10/2019,W,30,128.3,103.2,25.1,5.0,0.00,5.9,14.8,12.5,13.6,0.0,73.3,74.6,23.9,97.33
DeAndre' Bembry,ATL,ATL vs. NOP,03/10/2019,W,13,120.0,110.7,9.3,0.0,0.00,0.0,0.0,27.8,14.7,12.5,75.0,75.1,23.5,105.06
Andre Iguodala,GSW,GSW vs. PHX,03/10/2019,L,29,100.0,109.1,-9.1,13.0,0.00,42.9,8.8,10.7,9.7,0.0,75.0,75.0,5.1,108.31
Clint Capela,HOU,HOU @ DAL,03/10/2019,W,36,92.9,95.8,-2.9,6.3,1.00,7.1,14.9,15.2,15.0,7.1,66.7,67.9,15.5,94.92
P.J. Tucker,HOU,HOU @ DAL,03/10/2019,W,38,106.7,94.6,12.1,4.2,0.00,20.0,8.5,8.3,8.4,0.0,112.5,112.5,4.4,94.48
Taurean Prince,ATL,ATL vs. NOP,03/10/2019,W,31,107.1,114.5,-7.3,21.7,2.50,33.3,0.0,11.8,5.9,13.3,78.6,78.1,12.8,107.98
Langston Galloway,DET,DET vs. CHI,03/10/2019,W,29,139.0,110.2,28.8,8.7,1.00,14.3,0.0,7.4,3.6,14.3,100,100.6,17.6,97.49
Ryan Arcidiacono,CHI,CHI @ DET,03/10/2019,L,26,117.0,134.0,-17.0,10.5,2.00,18.2,0.0,12.0,5.9,9.1,71.4,63.5,15.3,96.85
Seth Curry,POR,POR vs. PHX,03/09/2019,W,21,108.3,118.4,-10.0,0.0,0.00,0.0,0.0,9.1,5.0,12.5,68.2,78.1,30.2,109.22
CJ McCollum,POR,POR vs. PHX,03/09/2019,W,30,130.9,111.8,19.1,21.1,4.00,21.1,3.3,4.9,4.2,5.3,92.9,92.9,19.7,107.37
Kevin Huerter,ATL,ATL vs. BKN,03/09/2019,L,24,119.3,94.5,24.8,4.5,1.00,9.1,3.1,12.1,7.7,9.1,12.5,22.5,14.1,113.34
Enes Freedom,POR,POR vs. PHX,03/09/2019,W,17,119.4,75.0,44.4,9.1,1.00,9.1,11.8,26.1,20.0,9.1,71.4,68.5,25.6,104.31
Malcolm Brogdon,MIL,MIL vs. CHA,03/09/2019,W,27,136.8,131.0,5.8,21.1,2.00,20.0,4.2,7.7,6.0,10.0,61.5,64.8,25.0,104.02
Gordon Hayward,BOS,BOS @ LAL,03/09/2019,W,30,119.0,93.8,25.2,8.7,1.00,14.3,0.0,6.3,3.2,14.3,81.3,76.8,16.4,103.20
Allen Crabbe,BKN,BKN @ ATL,03/09/2019,W,28,98.4,106.5,-8.1,0.0,0.00,0.0,2.7,7.3,5.1,6.7,22.7,35.5,20.5,107.83
Kyrie Irving,BOS,BOS @ LAL,03/09/2019,W,35,119.2,102.8,16.4,21.7,5.00,20.8,2.9,18.2,10.4,4.2,80.6,81.3,23.5,99.41
Derrick Rose,MIN,MIN vs. WAS,03/09/2019,W,30,124.3,113.2,11.1,15.0,1.50,10.0,2.8,5.7,4.2,6.7,56.5,58.6,32.5,108.95
Rodney Hood,POR,POR vs. PHX,03/09/2019,W,9,105.9,72.2,33.7,0.0,0.00,0.0,0.0,8.3,4.8,33.3,100,106.4,15.8,98.63
Jaylen Adams,ATL,ATL vs. BKN,03/09/2019,L,19,71.4,102.3,-30.8,27.3,3.00,30.0,3.0,9.5,5.6,10.0,25.0,25.0,13.7,106.67
Mikal Bridges,PHX,PHX @ POR,03/09/2019,L,26,113.3,111.7,1.7,14.3,3.00,25.0,6.7,16.0,10.9,8.3,75.0,77.3,13.8,109.93
Moritz Wagner,LAL,LAL vs. BOS,03/09/2019,L,34,117.4,113.0,4.3,11.5,1.00,13.6,0.0,18.8,10.5,13.6,57.7,68.4,25.7,97.11
Miles Bridges,CHA,CHA @ MIL,03/09/2019,L,26,125.0,126.3,-1.3,10.5,0.00,18.2,7.1,16.0,11.3,0.0,83.3,83.3,14.8,104.72
Harry Giles III,SAC,SAC @ NYK,03/09/2019,W,19,100.0,90.2,9.8,0.0,0.00,0.0,14.3,4.2,9.6,7.7,18.2,25.3,25.5,101.97
Troy Daniels,PHX,PHX @ POR,03/09/2019,L,8,172.2,88.9,83.3,12.5,0.00,25.0,0.0,0.0,0.0,0.0,83.3,83.3,15.8,115.46
Johnathan Williams,LAL,LAL vs. BOS,03/09/2019,L,29,107.9,106.3,1.7,5.6,0.00,5.9,10.8,18.2,14.3,0.0,56.3,56.3,21.9,106.78
Willy Hernangomez,CHA,CHA @ MIL,03/09/2019,L,4,100.0,111.1,-11.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,11.1,105.52
Damyean Dotson,NYK,NYK vs. SAC,03/09/2019,L,33,85.9,104.3,-18.4,13.0,0.00,18.8,0.0,13.6,6.6,0.0,16.7,19.4,15.7,101.65
Rodions Kurucs,BKN,BKN @ ATL,03/09/2019,W,21,106.1,105.9,0.2,10.0,1.00,10.0,7.4,13.8,10.7,10.0,100,101.5,16.1,115.82
Donte DiVincenzo,MIL,MIL vs. CHA,03/09/2019,W,18,130.8,95.1,35.6,7.7,0.00,12.5,5.3,15.8,10.5,0.0,78.6,73.9,15.6,107.84
Alex Caruso,LAL,LAL vs. BOS,03/09/2019,L,30,114.3,103.1,11.2,7.7,0.00,33.3,0.0,5.7,2.9,0.0,100,103.1,5.6,103.28
BJ Johnson,ATL,ATL vs. BKN,03/09/2019,L,6,78.6,128.6,-50.0,0.0,0.00,0.0,0.0,25.0,7.7,33.3,0.0,0.0,18.8,118.94
Al Horford,BOS,BOS @ LAL,03/09/2019,W,28,116.7,100.0,16.7,16.7,1.33,28.6,7.7,24.0,15.7,21.4,66.7,72.7,14.9,102.49
Taj Gibson,MIN,MIN vs. WAS,03/09/2019,W,24,123.2,112.3,10.9,0.0,0.00,0.0,22.2,25.0,23.6,0.0,54.5,58.8,19.7,113.70
Jarrett Allen,BKN,BKN @ ATL,03/09/2019,W,30,107.0,115.5,-8.5,11.8,2.00,12.5,17.1,13.2,15.2,6.3,83.3,76.7,16.5,114.75
Kent Bazemore,ATL,ATL vs. BKN,03/09/2019,L,19,82.1,107.1,-25.1,0.0,0.00,0.0,0.0,14.3,7.1,12.5,25.0,36.3,18.6,100.64
Marcus Smart,BOS,BOS @ LAL,03/09/2019,W,29,118.3,104.9,13.4,20.8,1.67,31.3,0.0,7.7,3.9,18.8,100,100,17.5,99.98
Nicolas Batum,CHA,CHA @ MIL,03/09/2019,L,37,101.3,119.8,-18.5,16.0,2.00,23.5,5.1,14.6,10.0,11.8,63.6,63.6,15.7,104.19
De'Anthony Melton,PHX,PHX @ POR,03/09/2019,L,8,138.9,122.2,16.7,33.3,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.89
DeMarre Carroll,BKN,BKN @ ATL,03/09/2019,W,28,105.1,95.1,10.0,0.0,0.00,0.0,0.0,12.2,6.5,23.1,62.5,66.6,18.1,104.54
Zach Collins,POR,POR vs. PHX,03/09/2019,W,17,128.6,97.3,31.3,11.1,0.67,20.0,8.3,25.0,18.8,30.0,0.0,0.0,21.1,104.31
DeAndre Jordan,NYK,NYK vs. SAC,03/09/2019,L,26,100.0,107.5,-7.5,5.9,1.00,9.1,17.1,29.0,22.7,9.1,66.7,70.9,16.1,97.66
Jake Layman,POR,POR vs. PHX,03/09/2019,W,25,101.8,113.8,-12.0,6.3,0.50,10.0,8.0,10.0,9.1,20.0,57.1,57.1,14.5,108.73
Daniel Theis,BOS,BOS @ LAL,03/09/2019,W,4,87.5,137.5,-50.0,0.0,0.00,0.0,16.7,0.0,10.0,0.0,0.0,0.0,20.0,99.74
Jeremy Lamb,CHA,CHA @ MIL,03/09/2019,L,27,118.6,127.6,-8.9,14.3,1.00,16.7,0.0,17.4,8.2,16.7,50.0,54.3,23.8,104.00
Jeff Teague,MIN,MIN vs. WAS,03/09/2019,W,35,108.1,117.3,-9.2,29.6,8.00,33.3,0.0,3.0,1.2,4.2,17.9,23.5,17.6,103.75
Maurice Harkless,POR,POR vs. PHX,03/09/2019,W,23,138.0,108.0,30.0,0.0,0.00,0.0,0.0,21.9,12.7,14.3,87.5,78.1,12.3,106.12
LeBron James,LAL,LAL vs. BOS,03/09/2019,L,28,128.1,106.9,21.2,70.6,4.00,29.3,8.0,30.8,19.6,7.3,58.7,57.5,46.0,99.40
Brad Wanamaker,BOS,BOS @ LAL,03/09/2019,W,2,80.0,125.0,-45.0,50.0,0.00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,116.76
Dario Saric,MIN,MIN vs. WAS,03/09/2019,W,19,102.4,127.9,-25.5,25.0,3.00,21.4,14.3,11.8,13.3,7.1,65.0,65.0,21.2,106.16
Henry Ellenson,NYK,NYK vs. SAC,03/09/2019,L,5,72.7,127.3,-54.5,0.0,0.00,0.0,16.7,10.0,12.5,0.0,0.0,0.0,15.4,118.30
Jabari Parker,WAS,WAS @ MIN,03/09/2019,L,27,105.1,124.1,-19.1,15.8,0.60,17.6,3.7,25.0,14.5,29.4,83.3,83.3,20.9,105.24
Skal Labissiere,POR,POR vs. PHX,03/09/2019,W,4,72.7,181.8,-109.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.00
Terry Rozier,BOS,BOS @ LAL,03/09/2019,W,19,114.0,102.4,11.6,14.3,0.00,20.0,0.0,12.5,6.5,0.0,62.5,62.5,15.4,107.62
Caris LeVert,BKN,BKN @ ATL,03/09/2019,W,21,95.7,71.1,24.5,8.3,0.50,11.1,4.0,11.1,8.2,22.2,16.7,16.7,15.1,102.86
D.J. Wilson,MIL,MIL vs. CHA,03/09/2019,W,2,66.7,83.3,-16.7,0.0,0.00,0.0,0.0,25.0,16.7,0.0,0.0,0.0,0.0,133.95
Emmanuel Mudiay,NYK,NYK vs. SAC,03/09/2019,L,24,83.3,95.9,-12.6,37.5,1.00,21.4,0.0,11.8,6.3,21.4,56.3,56.3,19.6,98.44
Tyler Zeller,ATL,ATL vs. BKN,03/09/2019,L,7,73.3,81.3,-7.9,0.0,0.00,0.0,14.3,22.2,17.4,0.0,0.0,0.0,10.0,106.29
Justin Anderson,ATL,ATL vs. BKN,03/09/2019,L,4,25.0,88.9,-63.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,99.39
Frank Kaminsky,CHA,CHA @ MIL,03/09/2019,L,21,115.2,117.0,-1.8,25.0,0.00,28.6,0.0,4.8,2.3,0.0,75.0,82.0,20.4,106.12
Isaac Bonga,LAL,LAL vs. BOS,03/09/2019,L,6,71.4,146.2,-74.7,0.0,0.00,0.0,0.0,20.0,7.7,100.0,0.0,0.0,6.3,113.68
Bobby Portis,WAS,WAS @ MIN,03/09/2019,L,31,113.4,109.0,4.5,5.6,0.33,4.5,8.8,22.5,16.2,13.6,58.3,58.3,27.6,105.38
Ray Spalding,PHX,PHX @ POR,03/09/2019,L,4,180.0,66.7,113.3,0.0,0.00,0.0,0.0,33.3,16.7,0.0,0.0,0.0,9.1,118.44
Bradley Beal,WAS,WAS @ MIN,03/09/2019,L,45,116.0,114.1,1.9,30.0,3.00,22.0,2.2,15.8,9.8,7.3,56.0,60.3,28.6,105.28
Semi Ojeleye,BOS,BOS @ LAL,03/09/2019,W,2,80.0,125.0,-45.0,0.0,0.00,0.0,0.0,33.3,20.0,0.0,0.0,0.0,0.0,116.76
Kemba Walker,CHA,CHA @ MIL,03/09/2019,L,31,105.8,120.6,-14.8,21.1,1.33,13.3,3.2,5.7,4.5,10.0,56.8,54.6,34.7,105.23
Ed Davis,BKN,BKN @ ATL,03/09/2019,W,18,95.0,78.9,16.1,18.2,0.00,33.3,9.1,19.4,15.1,0.0,0.0,13.7,8.7,102.30
Alex Len,ATL,ATL vs. BKN,03/09/2019,L,29,101.4,107.1,-5.7,0.0,0.00,0.0,5.4,5.0,5.2,6.7,53.6,53.6,19.2,113.42
Willie Cauley-Stein,SAC,SAC @ NYK,03/09/2019,W,29,101.7,98.3,3.4,5.6,0.00,11.1,8.6,24.3,16.7,0.0,42.9,44.4,12.3,98.68
Spencer Dinwiddie,BKN,BKN @ ATL,03/09/2019,W,30,113.0,98.5,14.5,50.0,3.50,25.9,0.0,12.8,7.3,7.4,64.3,65.6,24.4,108.40
Tomas Satoransky,WAS,WAS @ MIN,03/09/2019,L,41,108.0,113.6,-5.7,36.7,5.50,50.0,0.0,5.4,3.0,9.1,44.4,47.7,11.0,103.28
JaVale McGee,LAL,LAL vs. BOS,03/09/2019,L,16,88.2,136.4,-48.1,0.0,0.00,0.0,8.3,40.0,22.7,14.3,60.0,68.0,20.0,99.95
Marcus Morris Sr.,BOS,BOS @ LAL,03/09/2019,W,27,121.1,101.8,19.3,18.2,0.00,20.0,4.2,23.1,14.0,0.0,46.9,47.4,25.4,101.90
Deandre Ayton,PHX,PHX @ POR,03/09/2019,L,32,114.7,121.4,-6.7,5.3,0.00,5.6,9.8,12.9,11.1,0.0,58.8,60.2,20.2,104.20
Taurean Prince,ATL,ATL vs. BKN,03/09/2019,L,29,121.4,105.6,15.8,16.7,4.00,25.0,2.7,5.0,3.9,6.3,59.1,59.1,14.3,116.69
John Collins,ATL,ATL vs. BKN,03/09/2019,L,30,111.6,108.8,2.8,14.3,1.00,7.4,14.3,32.5,23.2,7.4,65.0,68.9,30.1,109.89
Lance Thomas,NYK,NYK vs. SAC,03/09/2019,L,25,96.1,88.5,7.6,0.0,0.00,0.0,3.0,19.4,10.9,0.0,55.6,55.6,15.0,98.41
Brook Lopez,MIL,MIL vs. CHA,03/09/2019,W,30,122.4,97.1,25.3,9.1,1.00,10.5,6.1,19.4,12.5,10.5,68.2,81.2,22.4,109.29
Thomas Bryant,WAS,WAS @ MIN,03/09/2019,L,15,119.4,121.6,-2.2,15.4,0.00,20.0,11.1,13.3,12.1,0.0,42.9,50.8,18.6,114.80
Giannis Antetokounmpo,MIL,MIL vs. CHA,03/09/2019,W,30,138.1,117.7,20.4,30.0,1.20,22.2,12.0,32.3,23.2,18.5,72.7,84.4,30.0,100.67
Al-Farouq Aminu,POR,POR vs. PHX,03/09/2019,W,25,124.5,114.8,9.7,0.0,0.00,0.0,3.4,17.6,11.1,14.3,41.7,41.7,11.7,105.02
De'Aaron Fox,SAC,SAC @ NYK,03/09/2019,W,37,114.1,88.6,25.5,38.1,2.67,25.8,0.0,10.0,5.0,9.7,70.6,73.1,25.0,100.70
Devin Booker,PHX,PHX @ POR,03/09/2019,L,31,113.2,125.8,-12.5,22.7,1.25,16.1,0.0,6.3,2.7,12.9,39.5,51.1,31.0,105.16
John Jenkins,NYK,NYK vs. SAC,03/09/2019,L,13,108.3,96.0,12.3,0.0,0.00,0.0,0.0,7.7,3.7,0.0,90.0,90.0,18.5,92.89
Dennis Smith Jr.,NYK,NYK vs. SAC,03/09/2019,L,32,98.5,104.5,-6.0,25.0,5.00,19.2,2.4,10.0,6.1,3.8,42.1,44.3,26.9,99.31
Trevor Ariza,WAS,WAS @ MIN,03/09/2019,L,41,116.7,109.9,6.8,12.9,4.00,20.0,2.4,3.7,3.2,5.0,88.5,91.5,15.8,105.68
Cam Reynolds,MIN,MIN vs. WAS,03/09/2019,W,20,112.2,100.0,12.2,0.0,0.00,0.0,0.0,4.2,2.3,0.0,41.7,41.7,13.6,100.55
Aron Baynes,BOS,BOS @ LAL,03/09/2019,W,16,119.4,102.8,16.7,7.1,0.00,14.3,6.7,14.3,11.1,0.0,60.0,59.5,15.4,106.12
Kelly Oubre Jr.,PHX,PHX @ POR,03/09/2019,L,29,118.8,115.6,3.1,4.5,0.00,5.0,7.5,13.8,10.1,0.0,35.3,44.3,23.8,105.06
Nikola Mirotic,MIL,MIL vs. CHA,03/09/2019,W,25,132.1,98.1,33.9,17.6,3.00,20.0,0.0,24.0,12.0,6.7,85.0,82.7,19.7,104.12
Josh Jackson,PHX,PHX @ POR,03/09/2019,L,22,94.0,135.4,-41.4,0.0,0.00,0.0,3.6,10.0,6.3,0.0,44.4,45.5,18.2,107.56
Karl-Anthony Towns,MIN,MIN vs. WAS,03/09/2019,W,37,119.0,117.7,1.3,9.1,2.00,7.1,9.5,31.4,19.5,3.6,70.8,75.1,28.6,101.45
Harrison Barnes,SAC,SAC @ NYK,03/09/2019,W,37,102.6,93.4,9.1,0.0,0.00,0.0,0.0,16.7,8.2,0.0,38.9,51.1,12.6,98.78
Anthony Tolliver,MIN,MIN vs. WAS,03/09/2019,W,26,114.5,87.3,27.3,9.5,2.00,22.2,0.0,18.8,9.2,11.1,37.5,60.8,10.8,103.35
Reggie Bullock,LAL,LAL vs. BOS,03/09/2019,L,22,88.2,118.0,-29.8,0.0,0.00,0.0,0.0,4.3,1.9,0.0,38.9,38.9,15.3,108.46
Tyus Jones,MIN,MIN vs. WAS,03/09/2019,W,19,127.3,97.7,29.6,19.0,4.00,36.4,0.0,12.5,7.5,9.1,20.0,34.0,14.6,110.42
Khris Middleton,MIL,MIL vs. CHA,03/09/2019,W,28,124.2,92.1,32.1,13.6,3.00,18.8,3.3,15.2,9.5,6.3,37.5,37.5,18.6,105.82
Bogdan Bogdanovic,SAC,SAC @ NYK,03/09/2019,W,30,93.3,95.2,-1.8,18.8,3.00,20.0,2.4,8.1,5.1,6.7,33.3,41.8,17.4,98.26
DeAndre' Bembry,ATL,ATL vs. BKN,03/09/2019,L,18,71.8,95.0,-23.2,0.0,0.00,0.0,3.1,4.8,3.8,0.0,37.5,37.5,16.3,103.51
Kevin Knox II,NYK,NYK vs. SAC,03/09/2019,L,23,112.5,106.3,6.3,10.0,1.00,12.5,0.0,12.9,6.8,12.5,29.2,29.2,24.6,100.10
Richaun Holmes,PHX,PHX @ POR,03/09/2019,L,12,82.8,124.1,-41.4,0.0,0.00,0.0,0.0,28.6,12.5,0.0,33.3,33.3,30.0,112.58
Luke Kornet,NYK,NYK vs. SAC,03/09/2019,L,13,100.0,100.0,0.0,33.3,0.00,28.6,6.7,6.3,6.5,0.0,37.5,41.0,16.7,97.69
Tyler Johnson,PHX,PHX @ POR,03/09/2019,L,33,100.0,119.4,-19.4,33.3,7.00,31.8,4.1,14.7,8.4,4.5,40.9,51.3,17.0,106.50
Jaylen Brown,BOS,BOS @ LAL,03/09/2019,W,21,113.3,104.4,8.9,18.8,3.00,18.8,0.0,12.0,6.4,6.3,29.2,32.2,25.5,104.52
Cody Zeller,CHA,CHA @ MIL,03/09/2019,L,23,108.2,137.5,-29.3,11.1,2.00,15.4,4.3,8.3,6.4,7.7,43.8,51.2,20.8,100.78
D'Angelo Russell,BKN,BKN @ ATL,03/09/2019,W,31,104.1,120.8,-16.7,37.5,6.00,18.8,2.2,5.3,3.6,3.1,32.6,35.7,29.5,112.10
Damian Lillard,POR,POR vs. PHX,03/09/2019,W,29,127.7,98.5,29.2,39.1,0.00,39.1,0.0,4.4,2.6,0.0,45.5,60.2,19.4,106.61
Troy Brown Jr.,WAS,WAS @ MIN,03/09/2019,L,13,100.0,144.4,-44.4,11.1,0.00,20.0,6.3,18.2,11.1,0.0,25.0,25.0,12.1,104.27
Jusuf Nurkic,POR,POR vs. PHX,03/09/2019,W,22,134.7,110.0,24.7,5.9,0.50,5.3,20.8,12.1,15.8,10.5,33.3,45.1,32.1,105.99
Marvin Williams,CHA,CHA @ MIL,03/09/2019,L,31,94.1,120.3,-26.2,8.3,2.00,16.7,0.0,23.5,11.8,8.3,27.8,27.8,13.7,105.37
Vince Carter,ATL,ATL vs. BKN,03/09/2019,L,26,104.9,100.0,4.9,5.6,0.00,6.7,2.6,3.3,2.9,0.0,30.8,34.9,18.7,111.73
Jeff Green,WAS,WAS @ MIN,03/09/2019,L,38,114.6,109.5,5.1,0.0,0.00,0.0,0.0,9.8,5.7,18.8,29.2,36.3,17.6,103.74
Joe Harris,BKN,BKN @ ATL,03/09/2019,W,34,105.1,103.7,1.4,9.5,0.67,11.1,2.2,9.1,5.6,16.7,35.0,43.5,17.2,114.57
Josh Okogie,MIN,MIN vs. WAS,03/09/2019,W,19,107.5,120.0,-12.5,6.3,1.00,14.3,4.0,6.7,5.0,14.3,30.0,30.0,12.5,102.77
Rajon Rondo,LAL,LAL vs. BOS,03/09/2019,L,31,98.5,122.7,-24.2,36.0,3.00,47.4,0.0,20.0,10.0,15.8,28.6,28.6,14.1,101.86
Dwayne Bacon,CHA,CHA @ MIL,03/09/2019,L,20,114.3,146.3,-32.1,0.0,0.00,0.0,0.0,0.0,0.0,16.7,30.0,30.0,13.0,100.69
Sam Dekker,WAS,WAS @ MIN,03/09/2019,L,14,100.0,136.7,-36.7,0.0,0.00,0.0,5.6,7.7,6.5,20.0,33.3,25.8,13.2,103.83
Kentavious Caldwell-Pope,LAL,LAL vs. BOS,03/09/2019,L,16,88.2,142.4,-54.2,0.0,0.00,0.0,0.0,0.0,0.0,16.7,20.0,20.0,17.1,99.16
Jayson Tatum,BOS,BOS @ LAL,03/09/2019,W,27,121.4,113.6,7.9,20.0,1.67,31.3,0.0,19.2,10.0,18.8,28.6,38.1,17.7,103.31
