Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Glen Davis,BOS,BOS vs. ATL,04/03/2009,W,29,109.4,114.3,-4.9,0.0,0.00,0.0,8.7,3.4,5.8,20.0,70.0,75.2,25.4,89.35
Raja Bell,CHA,CHA vs. MIA,04/03/2009,L,20,92.5,82.5,10.0,9.1,1.00,9.1,0.0,8.7,4.9,9.1,62.5,61.9,22.2,96.00
Sebastian Telfair,MIN,MIN @ UTA,04/03/2009,W,27,109.4,124.1,-14.6,43.8,1.17,29.2,0.0,22.2,10.5,25.0,77.8,83.6,28.3,94.53
Jared Dudley,PHX,PHX vs. SAC,04/03/2009,W,28,132.3,115.0,17.3,0.0,0.00,0.0,8.6,11.5,9.8,0.0,70.0,68.9,13.9,103.10
Marcin Gortat,ORL,ORL vs. CLE,04/03/2009,W,21,115.0,95.2,19.8,6.7,1.00,16.7,5.3,26.9,17.8,16.7,87.5,78.8,11.9,94.46
Andres Nocioni,SAC,SAC @ PHX,04/03/2009,L,33,108.5,140.3,-31.8,4.3,0.00,7.1,0.0,18.8,9.0,0.0,36.4,43.1,15.9,103.37
Anthony Johnson,ORL,ORL vs. CLE,04/03/2009,W,15,115.4,69.2,46.2,11.1,1.00,12.5,0.0,0.0,0.0,12.5,83.3,83.3,25.9,82.38
Kevin Love,MIN,MIN @ UTA,04/03/2009,W,26,105.6,77.4,28.2,4.8,1.00,20.0,5.9,20.8,14.6,20.0,33.3,33.3,7.0,98.20
Gerald Wallace,CHA,CHA vs. MIA,04/03/2009,L,45,105.7,108.1,-2.4,3.2,0.33,5.6,0.0,22.2,11.4,16.7,70.8,76.3,18.5,92.03
George Hill,SAS,SAS @ IND,04/03/2009,W,13,128.0,133.3,-5.3,10.0,0.00,25.0,9.1,0.0,4.5,0.0,33.3,33.3,10.0,97.70
Rajon Rondo,BOS,BOS vs. ATL,04/03/2009,W,30,129.8,103.4,26.4,30.0,3.00,28.6,0.0,2.9,1.8,9.5,75.0,76.5,23.8,91.59
Kurt Thomas,SAS,SAS @ IND,04/03/2009,W,21,121.4,120.0,1.4,0.0,0.00,0.0,29.4,11.1,20.0,25.0,28.6,40.0,24.5,95.69
Grant Hill,PHX,PHX vs. SAC,04/03/2009,W,25,135.2,118.2,17.0,8.3,0.50,14.3,0.0,11.1,6.5,28.6,71.4,72.1,20.0,103.23
Darnell Jackson,CLE,CLE @ ORL,04/03/2009,L,12,112.5,100.0,12.5,0.0,0.00,0.0,0.0,16.7,7.7,0.0,33.3,33.3,11.1,96.00
Robert Swift,OKC,OKC vs. POR,04/03/2009,L,10,105.9,170.6,-64.7,0.0,0.00,0.0,14.3,0.0,6.7,25.0,66.7,66.7,22.2,84.85
Joel Przybilla,POR,POR @ OKC,04/03/2009,W,29,125.5,69.2,56.3,0.0,0.00,0.0,3.4,29.4,17.5,25.0,33.3,33.3,6.5,85.49
Tyronn Lue,ORL,ORL vs. CLE,04/03/2009,W,6,100.0,138.5,-38.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,23.1,108.84
Alando Tucker,PHX,PHX vs. SAC,04/03/2009,W,4,100.0,33.3,66.7,0.0,0.00,0.0,14.3,0.0,10.0,0.0,33.3,33.3,33.3,83.48
Josh Powell,LAL,LAL vs. HOU,04/03/2009,W,15,80.6,96.8,-16.1,0.0,0.00,0.0,9.1,15.0,11.9,12.5,33.3,43.6,20.5,96.94
Thabo Sefolosha,OKC,OKC vs. POR,04/03/2009,L,33,83.1,132.8,-49.7,10.5,2.00,20.0,0.0,9.4,4.8,10.0,28.6,28.6,12.7,86.65
Von Wafer,HOU,HOU @ LAL,04/03/2009,L,18,78.4,80.6,-2.2,12.5,1.00,10.0,9.5,4.2,6.7,10.0,33.3,42.7,20.5,98.80
Wally Szczerbiak,CLE,CLE @ ORL,04/03/2009,L,18,72.7,109.4,-36.6,11.1,0.00,25.0,0.0,25.0,8.1,0.0,50.0,50.0,7.7,86.59
Nick Collison,OKC,OKC vs. POR,04/03/2009,L,22,83.7,86.0,-2.3,11.1,0.00,14.3,9.1,6.9,7.8,0.0,33.3,33.3,12.5,94.32
Kevin Durant,OKC,OKC vs. POR,04/03/2009,L,28,65.3,134.7,-69.4,50.0,0.75,13.6,2.9,15.4,8.3,18.2,30.8,41.6,33.9,83.75
JJ Hickson,CLE,CLE @ ORL,04/03/2009,L,12,112.5,100.0,12.5,0.0,0.00,0.0,21.4,25.0,23.1,0.0,33.3,38.8,22.2,96.00
Mike Miller,MIN,MIN @ UTA,04/03/2009,W,39,114.1,105.1,9.0,26.7,2.67,36.4,3.3,22.9,13.8,13.6,59.1,61.2,15.9,95.63
T.J. Ford,IND,IND vs. SAS,04/03/2009,L,28,121.8,124.6,-2.7,28.6,6.00,27.3,3.4,4.3,3.8,4.5,35.7,39.2,26.2,96.11
Chris Paul,NOH,NOH @ GSW,04/03/2009,L,41,106.0,113.4,-7.5,50.0,2.25,20.0,2.0,7.7,4.5,8.9,64.3,68.2,36.0,96.62
Josh Smith,ATL,ATL @ BOS,04/03/2009,L,36,87.5,112.3,-24.8,5.9,0.00,5.6,2.4,32.1,14.3,0.0,36.7,38.8,22.4,86.76
Boris Diaw,CHA,CHA vs. MIA,04/03/2009,L,38,100.0,94.6,5.4,28.0,2.33,33.3,3.1,2.8,2.9,14.3,59.1,59.1,16.7,93.25
LeBron James,CLE,CLE @ ORL,04/03/2009,L,32,88.9,132.3,-43.4,41.7,2.50,15.6,3.0,28.6,14.8,6.3,40.0,53.3,39.7,93.75
Rafer Alston,ORL,ORL vs. CLE,04/03/2009,W,27,132.7,92.7,40.0,45.5,5.00,47.6,0.0,7.7,3.9,9.5,61.1,61.1,18.6,97.36
Lou Amundson,PHX,PHX vs. SAC,04/03/2009,W,21,138.1,111.9,26.2,0.0,0.00,0.0,26.1,0.0,14.6,10.0,33.3,31.8,18.9,97.94
Brandon Bass,DAL,DAL @ MEM,04/03/2009,L,21,129.3,95.5,33.8,0.0,0.00,0.0,5.6,22.2,13.9,18.2,55.6,53.0,25.0,95.48
Ray Allen,BOS,BOS vs. ATL,04/03/2009,W,39,124.7,95.9,28.8,16.1,2.50,26.3,0.0,8.5,5.2,10.5,41.7,41.7,17.1,89.36
Derek Fisher,LAL,LAL vs. HOU,04/03/2009,W,29,117.9,83.3,34.5,5.9,0.00,7.7,4.2,13.6,8.7,0.0,59.1,60.9,20.3,91.51
Peja Stojakovic,NOH,NOH @ GSW,04/03/2009,L,25,107.3,118.9,-11.6,5.0,0.00,11.1,0.0,5.6,2.1,0.0,43.8,43.8,12.5,103.40
Tim Duncan,SAS,SAS @ IND,04/03/2009,W,28,141.4,135.8,5.5,14.3,1.50,13.0,18.2,25.9,22.4,8.7,57.1,62.8,31.3,95.11
Jason Kidd,DAL,DAL @ MEM,04/03/2009,L,37,108.7,124.6,-15.9,40.0,5.00,45.5,6.3,9.7,7.9,9.1,44.4,45.5,16.7,90.66
D.J. Augustin,CHA,CHA vs. MIA,04/03/2009,L,24,84.4,134.1,-49.6,8.3,0.50,10.0,0.0,6.7,2.7,20.0,64.3,64.3,17.3,89.00
Ronnie Brewer,UTA,UTA vs. MIN,04/03/2009,L,29,106.9,96.6,10.3,4.8,0.00,12.5,0.0,10.3,5.8,0.0,33.3,36.3,11.9,97.50
Rudy Gay,MEM,MEM vs. DAL,04/03/2009,W,42,114.3,111.5,2.7,12.0,0.00,12.5,5.1,21.6,13.2,0.0,59.4,66.2,23.3,89.49
Matt Barnes,PHX,PHX vs. SAC,04/03/2009,W,28,133.3,106.5,26.9,18.5,1.67,27.8,3.7,32.3,19.0,16.7,56.3,56.4,17.8,106.19
Kyle Korver,UTA,UTA vs. MIN,04/03/2009,L,33,107.9,107.9,0.0,5.9,1.00,6.7,0.0,21.7,9.6,6.7,63.6,72.0,20.9,92.67
James Jones,MIA,MIA @ CHA,04/03/2009,W,24,111.6,97.7,13.9,12.5,2.00,18.2,0.0,5.3,2.7,9.1,50.0,50.0,20.9,87.65
Dirk Nowitzki,DAL,DAL @ MEM,04/03/2009,L,41,111.8,120.0,-8.2,5.3,0.50,3.1,0.0,24.3,12.3,6.3,53.8,57.6,38.8,88.68
Jason Terry,DAL,DAL @ MEM,04/03/2009,L,37,114.5,114.7,-0.2,4.2,0.00,7.1,0.0,6.3,3.0,0.0,54.2,60.1,17.8,89.92
Daequan Cook,MIA,MIA @ CHA,04/03/2009,W,34,120.6,87.7,32.9,0.0,0.00,0.0,4.0,20.7,13.0,0.0,77.8,81.0,15.4,91.34
Chucky Atkins,OKC,OKC vs. POR,04/03/2009,L,25,100.0,104.1,-4.1,26.7,0.00,33.3,0.0,0.0,0.0,0.0,43.8,43.8,15.7,90.30
Mehmet Okur,UTA,UTA vs. MIN,04/03/2009,L,26,92.5,100.0,-7.5,0.0,0.00,0.0,0.0,26.1,12.8,18.2,61.1,61.1,20.4,97.13
Kevin Ollie,MIN,MIN @ UTA,04/03/2009,W,29,113.3,90.0,23.3,26.1,6.00,50.0,0.0,10.7,6.1,8.3,40.0,40.0,9.4,99.08
DJ Mbenga,LAL,LAL vs. HOU,04/03/2009,W,10,100.0,68.4,31.6,0.0,0.00,0.0,0.0,10.0,4.8,0.0,57.1,57.1,30.4,94.86
Anderson Varejao,CLE,CLE @ ORL,04/03/2009,L,27,94.3,135.8,-41.5,7.1,1.00,9.1,4.2,12.5,8.3,9.1,37.5,37.6,17.9,95.76
Rashad McCants,SAC,SAC @ PHX,04/03/2009,L,20,120.5,131.1,-10.7,7.7,0.50,6.7,5.9,4.5,5.1,13.3,72.2,73.0,28.6,107.07
Lamar Odom,LAL,LAL vs. HOU,04/03/2009,W,33,111.5,82.3,29.2,5.0,1.00,7.7,6.5,34.6,19.3,7.7,40.0,41.4,17.6,90.41
Delonte West,CLE,CLE @ ORL,04/03/2009,L,29,94.7,133.3,-38.6,0.0,0.00,0.0,0.0,15.4,7.4,28.6,50.0,50.0,11.5,94.34
Mario Chalmers,MIA,MIA @ CHA,04/03/2009,W,35,103.0,97.1,6.0,22.7,1.67,29.4,0.0,10.3,5.1,17.6,43.8,50.7,16.9,91.71
Brandon Roy,POR,POR @ OKC,04/03/2009,W,27,134.7,76.6,58.1,9.5,0.00,12.5,0.0,21.4,10.3,0.0,45.8,51.2,22.2,86.76
Joe Johnson,ATL,ATL @ BOS,04/03/2009,L,39,93.2,116.7,-23.4,25.0,2.50,22.7,0.0,6.3,2.5,9.1,38.5,46.6,19.5,89.94
Flip Murray,ATL,ATL @ BOS,04/03/2009,L,32,98.4,106.5,-8.1,6.7,0.33,4.8,2.4,0.0,1.5,14.3,53.8,61.9,26.0,92.00
Greg Oden,POR,POR @ OKC,04/03/2009,W,16,103.3,103.4,-0.1,11.1,0.50,7.7,35.0,8.3,25.0,15.4,37.5,41.0,30.0,89.34
Hakim Warrick,MEM,MEM vs. DAL,04/03/2009,W,16,109.7,137.9,-28.3,8.3,0.00,14.3,7.1,16.7,11.5,0.0,40.0,42.5,17.1,91.43
Bobby Jackson,SAC,SAC @ PHX,04/03/2009,L,24,135.8,133.9,1.9,19.0,4.00,40.0,0.0,8.7,4.3,10.0,50.0,50.0,9.7,109.23
Zydrunas Ilgauskas,CLE,CLE @ ORL,04/03/2009,L,32,82.8,130.8,-48.0,7.1,0.00,7.7,5.9,18.5,11.5,0.0,41.7,41.7,17.6,97.72
Troy Murphy,IND,IND vs. SAS,04/03/2009,L,42,139.0,129.8,9.3,7.5,1.50,13.0,5.0,31.4,17.3,8.7,50.0,53.1,21.1,95.77
Charlie Villanueva,MIL,MIL @ PHI,04/02/2009,L,25,94.1,127.5,-33.3,0.0,0.00,0.0,0.0,11.1,5.0,16.7,50.0,55.7,22.2,97.47
CJ Miles,UTA,UTA @ DEN,04/02/2009,L,34,95.8,94.4,1.3,20.0,0.00,18.8,0.0,2.8,1.2,0.0,65.4,68.4,14.8,102.35
Brevin Knight,UTA,UTA @ DEN,04/02/2009,L,8,88.2,100.0,-11.8,33.3,1.00,50.0,0.0,28.6,12.5,50.0,0.0,0.0,5.3,107.69
Richard Jefferson,MIL,MIL @ PHI,04/02/2009,L,34,103.2,122.2,-19.0,16.7,0.60,11.5,0.0,10.7,5.2,19.2,37.5,46.7,32.9,89.60
Wally Szczerbiak,CLE,CLE @ WAS,04/02/2009,L,16,109.7,121.9,-12.2,10.0,1.00,11.1,5.9,6.3,6.1,11.1,57.1,57.1,22.2,94.62
Nick Young,WAS,WAS vs. CLE,04/02/2009,W,26,114.9,110.9,4.0,6.3,1.00,9.1,0.0,0.0,0.0,9.1,55.6,55.6,20.0,87.23
Dahntay Jones,DEN,DEN vs. UTA,04/02/2009,W,12,68.0,104.0,-36.0,14.3,1.00,50.0,0.0,5.0,3.3,50.0,0.0,0.0,4.0,97.56
Luc Mbah a Moute,MIL,MIL @ PHI,04/02/2009,L,35,105.9,113.4,-7.6,8.7,2.00,20.0,9.7,3.4,6.7,10.0,40.0,44.4,10.7,92.79
Caron Butler,WAS,WAS vs. CLE,04/02/2009,W,40,126.7,109.3,17.3,14.3,4.00,15.4,2.8,2.7,2.7,3.8,43.8,60.0,25.6,91.01
Brendan Haywood,WAS,WAS vs. CLE,04/02/2009,W,32,129.5,110.0,19.5,4.2,0.00,10.0,14.3,18.8,16.7,0.0,55.6,60.7,12.7,92.09
Keith Bogans,MIL,MIL @ PHI,04/02/2009,L,3,137.5,171.4,-33.9,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.5,113.09
Kyle Korver,UTA,UTA @ DEN,04/02/2009,L,17,105.4,139.5,-34.1,0.0,0.00,0.0,0.0,7.7,3.2,25.0,60.0,63.3,18.6,108.76
Deron Williams,UTA,UTA @ DEN,04/02/2009,L,40,103.5,109.1,-5.6,38.5,3.33,35.7,1.9,10.3,5.4,10.7,41.7,56.4,16.8,103.88
JR Smith,DEN,DEN vs. UTA,04/02/2009,W,34,123.4,101.3,22.0,36.8,7.00,28.0,2.9,2.4,2.6,4.0,85.7,84.1,20.9,106.36
Matt Harpring,UTA,UTA @ DEN,04/02/2009,L,5,60.0,130.8,-70.8,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.7,107.25
Ronnie Brewer,UTA,UTA @ DEN,04/02/2009,L,22,95.8,95.8,0.0,15.4,1.00,13.3,0.0,5.3,1.9,13.3,37.5,47.0,21.7,106.66
Charlie Bell,MIL,MIL @ PHI,04/02/2009,L,35,94.2,116.9,-22.7,12.5,0.00,13.3,0.0,6.9,3.4,0.0,50.0,52.1,17.8,97.53
Antawn Jamison,WAS,WAS vs. CLE,04/02/2009,W,32,116.4,113.3,3.1,15.8,3.00,13.0,6.5,11.1,8.6,4.3,50.0,50.0,28.6,90.70
Darius Songaila,WAS,WAS vs. CLE,04/02/2009,W,24,117.4,117.8,-0.4,0.0,0.00,0.0,9.1,15.4,12.5,0.0,75.0,79.9,19.6,89.69
Sasha Pavlovic,CLE,CLE @ WAS,04/02/2009,L,4,137.5,137.5,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07
Mo Williams,CLE,CLE @ WAS,04/02/2009,L,40,120.5,113.5,7.0,19.2,0.00,22.7,4.8,11.8,7.9,0.0,56.7,56.7,20.2,88.89
Theo Ratliff,PHI,PHI vs. MIL,04/02/2009,W,8,86.7,141.2,-54.5,0.0,0.00,0.0,12.5,0.0,6.3,66.7,100,100,17.6,91.43
Renaldo Balkman,DEN,DEN vs. UTA,04/02/2009,W,5,90.9,81.8,9.1,33.3,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.62
Andray Blatche,WAS,WAS vs. CLE,04/02/2009,W,13,96.0,116.7,-20.7,37.5,1.50,37.5,0.0,15.4,8.3,25.0,50.0,69.4,19.2,88.68
Darnell Jackson,CLE,CLE @ WAS,04/02/2009,L,19,136.4,100.0,36.4,5.9,0.00,25.0,12.5,21.4,16.7,0.0,0.0,34.7,7.5,85.49
Willie Green,PHI,PHI vs. MIL,04/02/2009,W,17,100.0,97.0,3.0,0.0,0.00,0.0,0.0,0.0,0.0,16.7,50.0,61.5,15.8,93.12
Joe Alexander,MIL,MIL @ PHI,04/02/2009,L,11,83.3,66.7,16.7,0.0,0.00,0.0,0.0,0.0,0.0,33.3,0.0,0.0,12.5,101.65
Donyell Marshall,PHI,PHI vs. MIL,04/02/2009,W,16,140.6,76.7,64.0,12.5,2.00,28.6,0.0,46.7,24.1,14.3,37.5,37.5,13.2,93.16
Andrei Kirilenko,UTA,UTA @ DEN,04/02/2009,L,25,105.5,110.5,-5.1,5.9,0.00,7.7,3.2,12.0,7.1,0.0,15.0,25.5,18.2,108.61
Joe Smith,CLE,CLE @ WAS,04/02/2009,L,8,66.7,123.1,-56.4,0.0,0.00,0.0,8.3,28.6,15.8,0.0,25.0,25.0,23.5,80.00
Carmelo Anthony,DEN,DEN vs. UTA,04/02/2009,W,40,106.7,98.9,7.9,20.0,1.33,11.4,7.1,11.5,9.6,8.6,36.0,40.3,31.3,104.93
Royal Ivey,PHI,PHI vs. MIL,04/02/2009,W,15,88.9,120.7,-31.8,0.0,0.00,0.0,0.0,7.7,3.4,0.0,37.5,41.0,15.6,92.90
Andre Iguodala,PHI,PHI vs. MIL,04/02/2009,W,43,110.5,97.6,12.8,11.5,1.00,11.5,2.7,7.9,5.3,11.5,35.7,49.6,23.2,94.99
Mehmet Okur,UTA,UTA @ DEN,04/02/2009,L,34,104.1,90.7,13.4,0.0,0.00,0.0,11.4,25.6,18.1,15.0,16.7,40.5,22.7,105.30
Zydrunas Ilgauskas,CLE,CLE @ WAS,04/02/2009,L,32,109.8,124.6,-14.8,0.0,0.00,0.0,6.7,12.9,9.8,8.3,33.3,41.8,18.5,90.36
Chris Andersen,DEN,DEN vs. UTA,04/02/2009,W,30,121.1,100.0,21.1,0.0,0.00,0.0,6.7,22.2,15.2,30.0,25.0,52.7,12.7,111.45
Andre Miller,PHI,PHI vs. MIL,04/02/2009,W,39,122.4,98.7,23.7,45.8,1.38,34.4,7.4,8.6,8.1,25.0,63.6,70.5,24.1,93.20
Samuel Dalembert,PHI,PHI vs. MIL,04/02/2009,W,19,102.7,86.1,16.6,0.0,0.00,0.0,12.5,44.4,29.4,11.1,16.7,25.8,20.5,93.11
Nene,DEN,DEN vs. UTA,04/02/2009,W,36,107.6,105.1,2.5,4.8,0.33,7.1,2.9,6.4,4.9,21.4,62.5,63.7,14.8,105.94
Delonte West,CLE,CLE @ WAS,04/02/2009,L,35,106.1,128.8,-22.7,33.3,0.00,33.3,0.0,3.2,1.5,0.0,50.0,50.0,19.2,90.77
LeBron James,CLE,CLE @ WAS,04/02/2009,L,38,108.2,127.8,-19.6,30.0,1.00,18.2,2.7,22.2,12.3,18.2,72.2,73.5,33.3,90.78
Linas Kleiza,DEN,DEN vs. UTA,04/02/2009,W,16,130.3,112.1,18.2,9.1,1.00,11.1,11.1,25.0,20.7,11.1,50.0,50.9,22.9,101.21
Gilbert Arenas,WAS,WAS vs. CLE,04/02/2009,W,33,123.4,117.5,6.0,40.0,0.00,40.0,0.0,19.4,9.7,0.0,27.3,37.9,20.3,91.72
Ramon Sessions,MIL,MIL @ PHI,04/02/2009,L,39,96.1,113.3,-17.3,52.6,3.33,35.7,6.1,8.8,7.5,10.7,50.0,59.7,22.2,93.91
Carlos Boozer,UTA,UTA @ DEN,04/02/2009,L,32,108.6,104.3,4.2,22.2,1.33,12.9,16.7,9.7,13.9,9.7,30.4,31.4,30.7,103.27
Dan Gadzuric,MIL,MIL @ PHI,04/02/2009,L,27,110.4,108.0,2.4,0.0,0.00,0.0,8.3,15.4,12.0,11.1,50.0,61.0,17.0,88.92
Chauncey Billups,DEN,DEN vs. UTA,04/02/2009,W,32,102.8,105.7,-2.9,19.0,1.33,19.0,0.0,18.6,10.1,14.3,25.0,60.0,21.0,105.08
Dominic McGuire,WAS,WAS vs. CLE,04/02/2009,W,35,121.5,109.1,12.4,18.5,2.50,45.5,3.0,25.7,14.7,18.2,75.0,78.8,7.9,90.88
Daniel Gibson,CLE,CLE @ WAS,04/02/2009,L,17,103.1,115.2,-12.0,9.1,1.00,11.1,0.0,5.9,2.9,11.1,42.9,42.9,21.6,90.72
Paul Millsap,UTA,UTA @ DEN,04/02/2009,L,24,92.2,130.2,-38.0,0.0,0.00,0.0,18.5,36.8,26.1,0.0,70.0,64.3,18.0,102.37
Anderson Varejao,CLE,CLE @ WAS,04/02/2009,L,31,118.6,120.3,-1.7,4.5,0.00,12.5,3.4,24.0,13.0,0.0,71.4,71.4,10.6,90.61
Reggie Evans,PHI,PHI vs. MIL,04/02/2009,W,26,111.8,103.8,8.0,0.0,0.00,0.0,21.1,15.0,17.9,20.0,66.7,71.6,17.2,97.56
Luke Ridnour,MIL,MIL @ PHI,04/02/2009,L,15,114.3,121.4,-7.1,30.0,0.00,30.0,0.0,18.2,7.1,0.0,83.3,79.9,21.2,87.99
Lou Williams,PHI,PHI vs. MIL,04/02/2009,W,31,114.8,105.0,9.8,22.2,4.00,22.2,3.7,7.1,5.5,5.6,75.0,77.7,19.7,93.23
Anthony Carter,DEN,DEN vs. UTA,04/02/2009,W,17,105.0,84.2,20.8,11.1,0.50,10.0,0.0,4.8,3.0,20.0,75.0,82.0,21.4,110.33
JaVale McGee,WAS,WAS vs. CLE,04/02/2009,W,6,111.1,122.2,-11.1,0.0,0.00,0.0,0.0,11.1,9.1,0.0,66.7,66.7,33.3,73.64
Kenyon Martin,DEN,DEN vs. UTA,04/02/2009,W,18,63.9,85.7,-21.8,0.0,0.00,0.0,0.0,12.0,6.8,28.6,75.0,71.7,18.4,97.65
Malik Allen,MIL,MIL @ PHI,04/02/2009,L,17,108.8,69.7,39.1,8.3,1.00,12.5,0.0,30.8,13.8,12.5,66.7,66.7,18.9,93.49
Marreese Speights,PHI,PHI vs. MIL,04/02/2009,W,27,114.0,109.8,4.2,0.0,0.00,0.0,9.1,16.7,13.0,9.1,66.7,70.9,19.0,90.56
Dan Gadzuric,MIL,MIL vs. LAL,04/01/2009,L,19,107.9,90.0,17.9,0.0,0.00,0.0,15.8,13.3,14.7,11.1,87.5,82.9,20.5,98.01
Steve Novak,LAC,LAC vs. NOH,04/01/2009,L,9,80.0,88.9,-8.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,21.7,105.41
Charlie Bell,MIL,MIL vs. LAL,04/01/2009,L,28,105.3,108.8,-3.5,8.3,2.00,18.2,3.2,7.7,5.3,9.1,31.3,31.3,13.2,97.14
Brian Skinner,LAC,LAC vs. NOH,04/01/2009,L,11,104.2,112.5,-8.3,12.5,0.00,25.0,22.2,11.1,16.7,0.0,66.7,66.7,11.1,101.50
Sasha Vujacic,LAL,LAL @ MIL,04/01/2009,W,23,93.9,97.9,-4.0,30.0,0.00,33.3,0.0,20.0,10.4,0.0,133.3,124.1,10.9,99.77
Joe Alexander,MIL,MIL vs. LAL,04/01/2009,L,23,97.9,93.8,4.2,6.7,0.33,7.1,7.7,4.8,6.4,21.4,45.0,45.0,24.1,100.61
Antonio Daniels,NOH,NOH @ LAC,04/01/2009,W,11,56.0,91.7,-35.7,60.0,0.00,50.0,0.0,0.0,0.0,0.0,33.3,33.3,11.5,108.55
Dominic McGuire,WAS,WAS @ MEM,04/01/2009,L,24,97.9,125.0,-27.1,17.6,3.00,42.9,4.2,4.8,4.4,14.3,66.7,66.7,7.1,95.88
Mikki Moore,BOS,BOS vs. CHA,04/01/2009,W,13,109.1,86.4,22.7,11.1,0.33,16.7,0.0,13.3,10.0,50.0,100,100,20.0,82.72
Rafer Alston,ORL,ORL vs. TOR,04/01/2009,L,33,91.2,102.9,-11.8,23.5,2.00,21.1,0.0,0.0,0.0,10.5,45.8,46.6,20.3,97.87
Jermaine O'Neal,MIA,MIA @ DAL,04/01/2009,L,25,106.4,97.8,8.6,16.7,2.00,9.5,16.0,13.6,14.9,4.8,26.7,34.0,35.8,90.12
Will Bynum,DET,DET @ NJN,04/01/2009,L,17,106.1,112.1,-6.1,33.3,1.00,27.3,0.0,15.4,7.1,27.3,75.0,71.7,21.6,93.18
Sean Marks,NOH,NOH @ LAC,04/01/2009,W,20,104.9,115.0,-10.1,6.7,0.00,25.0,5.6,10.5,8.1,0.0,100,90.6,6.8,96.40
Hamed Haddadi,MEM,MEM vs. WAS,04/01/2009,W,8,106.3,80.0,26.3,0.0,0.00,0.0,25.0,12.5,20.0,0.0,40.0,42.5,28.6,97.25
Jamario Moon,MIA,MIA @ DAL,04/01/2009,L,22,114.6,111.9,2.7,14.3,0.00,33.3,0.0,25.0,12.5,0.0,50.0,64.4,9.3,92.44
Luc Mbah a Moute,MIL,MIL vs. LAL,04/01/2009,L,20,97.6,97.7,-0.1,14.3,2.00,28.6,4.8,12.5,8.1,14.3,75.0,75.0,10.6,100.41
Stephon Marbury,BOS,BOS vs. CHA,04/01/2009,W,17,100.0,109.4,-9.4,0.0,0.00,0.0,0.0,10.5,6.5,40.0,100,86.8,13.2,88.53
Luis Scola,HOU,HOU @ PHX,04/01/2009,L,33,114.9,129.4,-14.5,14.3,1.33,33.3,12.5,23.1,18.0,25.0,40.0,40.0,11.3,98.23
Hakim Warrick,MEM,MEM vs. WAS,04/01/2009,W,31,118.3,119.0,-0.6,10.0,0.00,13.3,3.3,15.4,8.9,0.0,25.0,48.4,18.6,92.80
Ryan Anderson,NJN,NJN vs. DET,04/01/2009,W,25,123.4,110.9,12.5,20.0,0.00,27.3,11.8,15.8,13.9,0.0,83.3,90.2,15.7,89.64
Greg Buckner,MEM,MEM vs. WAS,04/01/2009,W,8,105.9,123.5,-17.6,40.0,2.00,50.0,0.0,33.3,10.0,25.0,100,100,10.5,105.75
Spencer Hawes,SAC,SAC @ GSW,04/01/2009,L,22,130.0,126.0,4.0,7.1,0.33,7.1,16.7,16.7,16.7,21.4,55.0,55.0,23.6,111.75
Charlie Villanueva,MIL,MIL vs. LAL,04/01/2009,L,40,97.6,112.2,-14.6,3.6,0.50,4.3,0.0,21.9,9.2,8.7,32.5,32.5,22.7,99.73
Amir Johnson,DET,DET @ NJN,04/01/2009,L,25,120.8,104.0,16.8,0.0,0.00,0.0,0.0,16.7,8.3,25.0,66.7,66.7,7.8,95.42
Marcin Gortat,ORL,ORL vs. TOR,04/01/2009,L,9,88.2,76.5,11.8,0.0,0.00,0.0,0.0,27.3,15.8,0.0,100,100,5.6,93.88
Antawn Jamison,WAS,WAS @ MEM,04/01/2009,L,42,118.3,121.0,-2.7,7.1,0.67,6.7,7.7,19.4,13.3,10.0,42.5,56.4,28.6,94.15
Goran Dragic,PHX,PHX vs. HOU,04/01/2009,W,9,55.0,126.3,-71.3,33.3,1.00,16.7,7.7,11.1,9.1,16.7,33.3,38.7,20.0,101.56
Corey Maggette,GSW,GSW vs. SAC,04/01/2009,W,4,150.0,170.0,-20.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,66.7,77.3,50.0,100.47
Rob Kurz,GSW,GSW vs. SAC,04/01/2009,W,5,163.6,138.5,25.2,14.3,0.00,50.0,0.0,20.0,12.5,0.0,100,100,7.7,111.48
Ramon Sessions,MIL,MIL vs. LAL,04/01/2009,L,35,104.2,105.5,-1.3,64.0,4.00,43.2,8.1,21.9,14.5,10.8,40.0,47.7,24.7,98.81
Bobby Simmons,NJN,NJN vs. DET,04/01/2009,W,23,120.5,109.3,11.2,15.8,0.00,25.0,0.0,12.0,6.5,0.0,25.0,33.8,18.0,90.39
