Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Corey Brewer,LAL,LAL @ SAS,04/05/2017,W,21,97.9,87.0,11.0,25.0,2.00,33.3,0.0,4.5,2.3,16.7,41.7,41.7,15.4,107.60
Marvin Williams,CHA,CHA vs. MIA,04/05/2017,L,36,108.8,129.4,-20.6,0.0,0.00,0.0,8.3,29.0,17.9,0.0,75.0,75.0,13.7,90.60
Kevin Love,CLE,CLE @ BOS,04/05/2017,W,32,123.4,98.4,25.1,4.3,0.00,5.6,13.9,32.4,22.9,0.0,36.7,44.7,21.8,93.97
Troy Daniels,MEM,MEM vs. OKC,04/05/2017,L,14,90.3,121.4,-31.1,0.0,0.00,0.0,0.0,23.1,12.5,16.7,80.0,80.0,18.2,103.23
James Michael McAdoo,GSW,GSW @ PHX,04/05/2017,W,22,119.6,88.0,31.6,0.0,0.00,0.0,10.0,6.1,7.5,0.0,37.5,45.0,16.1,112.02
Kawhi Leonard,SAS,SAS vs. LAL,04/05/2017,L,14,111.1,118.5,-7.4,33.3,3.00,25.0,0.0,16.7,8.0,8.3,68.8,68.8,30.0,92.24
Jameer Nelson,DEN,DEN @ HOU,04/05/2017,L,32,100.0,102.7,-2.7,18.5,1.67,29.4,0.0,6.5,2.8,17.6,44.4,44.4,14.5,110.60
Michael Kidd-Gilchrist,CHA,CHA vs. MIA,04/05/2017,L,28,105.5,126.8,-21.3,5.6,1.00,12.5,0.0,20.0,8.9,12.5,60.0,68.0,11.7,93.91
Ian Clark,GSW,GSW @ PHX,04/05/2017,W,20,87.8,111.6,-23.8,11.1,0.50,10.0,0.0,9.5,4.9,20.0,33.3,43.6,20.5,101.71
LeBron James,CLE,CLE @ BOS,04/05/2017,W,39,130.3,89.3,40.9,26.1,2.00,18.2,5.1,17.8,11.9,9.1,65.9,71.8,30.0,94.02
Kemba Walker,CHA,CHA vs. MIA,04/05/2017,L,34,107.8,129.7,-21.9,27.8,1.67,18.5,0.0,6.9,3.2,11.1,44.1,46.9,31.9,89.87
Tony Parker,SAS,SAS vs. LAL,04/05/2017,L,16,120.6,105.7,14.9,33.3,2.00,23.5,0.0,6.3,3.4,11.8,63.6,61.2,35.1,101.28
Troy Williams,HOU,HOU vs. DEN,04/05/2017,W,15,88.9,94.7,-5.8,0.0,0.00,0.0,5.3,9.5,7.5,14.3,33.3,33.3,17.9,117.38
Stephen Curry,GSW,GSW @ PHX,04/05/2017,W,35,124.7,96.2,28.5,44.0,3.67,26.2,0.0,7.5,4.7,7.1,76.0,74.8,34.4,109.15
Dirk Nowitzki,DAL,DAL @ LAC,04/05/2017,L,28,105.4,108.9,-3.6,5.6,1.00,7.7,0.0,18.2,8.7,7.7,40.9,40.9,20.3,95.88
Kelly Olynyk,BOS,BOS vs. CLE,04/05/2017,L,16,96.8,118.2,-21.4,0.0,0.00,0.0,6.7,16.7,12.1,10.0,68.8,67.6,29.4,98.99
Cody Zeller,CHA,CHA vs. MIA,04/05/2017,L,30,107.0,139.3,-32.3,15.8,0.00,20.0,0.0,16.0,7.4,0.0,33.3,33.3,20.0,90.35
Brandon Ingram,LAL,LAL @ SAS,04/05/2017,W,10,158.8,77.8,81.0,33.3,0.00,42.9,14.3,9.1,11.1,0.0,75.0,82.0,21.1,87.50
LaMarcus Aldridge,SAS,SAS vs. LAL,04/05/2017,L,16,114.3,103.4,10.8,9.1,0.00,8.3,15.8,17.6,16.7,0.0,36.4,36.4,33.3,85.41
Larry Nance Jr.,LAL,LAL @ SAS,04/05/2017,W,21,102.5,122.0,-19.5,0.0,0.00,0.0,11.1,35.0,23.7,0.0,72.2,75.9,23.3,94.45
Wayne Selden,MEM,MEM vs. OKC,04/05/2017,L,23,115.6,115.9,-0.4,18.8,0.00,30.0,0.0,13.0,7.1,0.0,33.3,43.6,14.3,92.33
P.J. Tucker,TOR,TOR @ DET,04/05/2017,W,28,105.6,98.1,7.4,4.8,1.00,16.7,0.0,20.0,9.4,16.7,112.5,112.5,8.2,92.41
Wilson Chandler,DEN,DEN @ HOU,04/05/2017,L,34,87.5,101.3,-13.8,0.0,0.00,0.0,4.1,7.3,5.6,9.1,36.1,39.6,24.2,110.98
Clint Capela,HOU,HOU vs. DEN,04/05/2017,W,24,86.8,100.0,-13.2,10.0,0.50,7.1,14.7,22.2,18.0,14.3,70.0,66.3,21.0,106.55
Iman Shumpert,CLE,CLE @ BOS,04/05/2017,W,28,116.7,101.8,14.9,4.5,0.50,11.1,3.7,11.5,7.5,22.2,41.7,41.7,13.3,95.91
Al Horford,BOS,BOS vs. CLE,04/05/2017,L,28,98.1,124.5,-26.4,18.8,1.50,25.0,3.1,20.7,11.5,16.7,75.0,82.0,14.3,92.43
Matt Barnes,GSW,GSW @ PHX,04/05/2017,W,29,109.7,109.5,0.2,4.8,0.00,9.1,3.6,18.4,12.1,0.0,38.9,40.5,14.7,105.26
Patrick Patterson,TOR,TOR @ DET,04/05/2017,W,16,90.0,96.8,-6.8,25.0,2.00,22.2,0.0,11.1,3.6,11.1,83.3,83.3,20.0,92.27
Nikola Jokic,DEN,DEN @ HOU,04/05/2017,L,34,109.1,100.0,9.1,32.1,4.50,32.1,7.5,51.6,26.8,7.1,35.3,35.3,21.8,108.43
David Lee,SAS,SAS vs. LAL,04/05/2017,L,26,90.6,103.9,-13.4,40.0,6.00,54.5,3.2,12.5,7.3,9.1,75.0,75.0,8.5,97.37
Thomas Robinson,LAL,LAL @ SAS,04/05/2017,W,19,104.9,92.7,12.2,0.0,0.00,0.0,10.5,25.0,17.9,18.2,37.5,39.4,23.9,102.32
Salah Mejri,DAL,DAL @ LAC,04/05/2017,L,20,94.9,78.0,16.8,0.0,0.00,0.0,17.4,21.7,19.6,22.2,66.7,64.4,19.6,96.48
Kenneth Faried,DEN,DEN @ HOU,04/05/2017,L,13,114.3,103.6,10.7,12.5,0.00,11.1,6.3,8.3,7.1,0.0,57.1,63.5,25.0,101.05
Tony Allen,MEM,MEM vs. OKC,04/05/2017,L,28,98.1,101.9,-3.7,28.6,2.00,25.0,10.3,13.3,11.9,12.5,70.0,70.0,19.4,93.24
Russell Westbrook,OKC,OKC @ MEM,04/05/2017,W,38,117.8,110.7,7.1,58.8,1.43,21.3,0.0,25.7,12.5,14.9,72.0,74.3,44.0,94.64
David West,GSW,GSW @ PHX,04/05/2017,W,15,65.5,136.7,-71.1,100,0.67,20.0,11.8,0.0,7.4,30.0,75.0,82.0,25.8,96.00
Frank Kaminsky,CHA,CHA vs. MIA,04/05/2017,L,22,109.5,110.3,-0.7,10.0,0.00,9.1,0.0,4.5,2.5,0.0,61.1,63.0,22.2,90.38
JaVale McGee,GSW,GSW @ PHX,04/05/2017,W,15,150.0,84.8,65.2,0.0,0.00,0.0,8.3,7.4,7.7,14.3,66.7,70.9,18.4,109.55
Andre Drummond,DET,DET vs. TOR,04/05/2017,L,29,115.3,110.2,5.1,0.0,0.00,0.0,17.9,33.3,25.5,7.7,57.1,48.2,19.1,96.22
Jonas Valanciunas,TOR,TOR @ DET,04/05/2017,W,27,127.5,126.0,1.5,11.1,2.00,13.3,9.1,16.7,12.5,6.7,81.8,80.0,23.6,91.13
Hassan Whiteside,MIA,MIA @ CHA,04/05/2017,W,31,136.7,100.0,36.7,0.0,0.00,0.0,16.0,51.6,35.7,9.1,55.6,63.0,16.7,91.00
James Johnson,MIA,MIA @ CHA,04/05/2017,W,32,137.7,100.0,37.7,14.3,1.50,17.6,0.0,11.8,6.8,11.8,108.3,108.3,21.2,90.79
Jared Dudley,PHX,PHX vs. GSW,04/05/2017,L,33,115.3,105.6,9.7,26.1,2.00,26.1,0.0,20.6,9.5,13.0,67.9,67.9,19.3,105.58
Blake Griffin,LAC,LAC vs. DAL,04/05/2017,W,38,129.3,104.1,25.3,27.3,6.00,23.1,0.0,11.1,6.5,3.8,85.7,87.0,25.3,94.85
Ish Smith,DET,DET vs. TOR,04/05/2017,L,30,118.3,114.8,3.6,28.6,6.00,28.6,3.3,11.5,7.1,4.8,53.8,57.6,21.4,98.05
Nene,HOU,HOU vs. DEN,04/05/2017,W,24,116.4,89.7,26.7,15.4,2.00,15.4,0.0,10.5,7.0,7.7,87.5,82.0,19.0,111.38
Marcus Morris Sr.,DET,DET vs. TOR,04/05/2017,L,19,111.4,129.7,-18.3,9.1,0.00,8.3,0.0,7.1,2.7,0.0,68.2,68.2,25.0,91.67
Brandan Wright,MEM,MEM vs. OKC,04/05/2017,L,18,97.1,118.2,-21.1,18.2,0.00,66.7,0.0,5.9,3.2,0.0,100,100,2.8,90.68
Gary Harris,DEN,DEN @ HOU,04/05/2017,L,30,95.5,108.8,-13.3,5.6,0.00,6.7,2.4,6.9,4.2,0.0,60.7,58.9,18.4,107.70
Dwight Powell,DAL,DAL @ LAC,04/05/2017,L,1,250.0,100.0,150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,25.0,84.71
Alan Williams,PHX,PHX vs. GSW,04/05/2017,L,25,127.8,103.7,24.1,0.0,0.00,0.0,30.4,35.7,33.3,0.0,55.6,63.9,20.0,102.40
DeAndre Jordan,LAC,LAC vs. DAL,04/05/2017,W,33,128.6,106.0,22.6,3.8,0.50,9.1,10.7,53.1,33.3,18.2,80.0,64.6,13.5,98.69
Chris Paul,LAC,LAC vs. DAL,04/05/2017,W,33,133.3,107.6,25.8,50.0,2.20,35.5,0.0,9.1,5.0,16.1,67.9,71.8,27.4,97.65
James Jones,CLE,CLE @ BOS,04/05/2017,W,4,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,50.0,28.6,0.0,100,100,10.0,106.23
Tyler Ennis,LAL,LAL @ SAS,04/05/2017,W,39,112.5,106.2,6.3,21.4,6.00,28.6,0.0,0.0,0.0,4.8,67.9,67.9,16.9,98.36
Aron Baynes,DET,DET vs. TOR,04/05/2017,L,19,94.4,108.1,-13.7,0.0,0.00,0.0,21.4,20.0,20.6,33.3,100,102.0,23.1,94.36
David Nwaba,LAL,LAL @ SAS,04/05/2017,W,29,98.3,83.3,15.0,14.3,3.00,21.4,3.4,12.1,8.1,7.1,55.6,50.6,16.4,100.93
Patrick McCaw,GSW,GSW @ PHX,04/05/2017,W,26,93.4,104.9,-11.5,21.1,4.00,40.0,0.0,13.9,7.9,10.0,90.0,90.0,9.2,112.03
Kyle Lowry,TOR,TOR @ DET,04/05/2017,W,42,111.8,107.1,4.6,35.7,5.00,34.5,0.0,12.5,6.3,6.9,62.5,70.8,20.7,96.99
Darrun Hilliard,DET,DET vs. TOR,04/05/2017,L,8,83.3,100.0,-16.7,0.0,0.00,0.0,0.0,27.3,15.0,25.0,100,104.2,20.0,103.06
Zach Randolph,MEM,MEM vs. OKC,04/05/2017,L,26,103.6,120.4,-16.7,8.3,0.50,5.0,4.8,29.6,18.8,10.0,56.7,58.1,32.8,99.15
Andre Roberson,OKC,OKC @ MEM,04/05/2017,W,13,88.9,92.3,-3.4,0.0,0.00,0.0,0.0,7.7,3.7,0.0,100,53.2,6.7,100.82
Marc Gasol,MEM,MEM vs. OKC,04/05/2017,L,33,110.4,107.7,2.8,25.0,1.25,18.5,0.0,14.3,7.6,14.8,59.4,64.8,28.9,95.76
Kyle Korver,CLE,CLE @ BOS,04/05/2017,W,19,122.0,79.5,42.5,0.0,0.00,0.0,0.0,8.3,4.7,0.0,150.0,150.0,4.4,99.61
T.J. Warren,PHX,PHX vs. GSW,04/05/2017,L,24,102.0,119.6,-17.6,18.8,1.50,23.1,3.8,4.5,4.2,15.4,50.0,50.0,16.9,102.50
Jarrod Uthoff,DAL,DAL @ LAC,04/05/2017,L,1,250.0,100.0,150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,25.0,84.71
Raymond Felton,LAC,LAC vs. DAL,04/05/2017,W,16,62.5,100.0,-37.5,20.0,1.00,12.5,0.0,0.0,0.0,12.5,50.0,50.0,19.4,94.43
Alan Anderson,LAC,LAC vs. DAL,04/05/2017,W,4,150.0,142.9,7.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,16.7,75.48
Derrick Jones Jr.,PHX,PHX vs. GSW,04/05/2017,L,21,110.4,85.1,25.3,0.0,0.00,0.0,9.4,8.0,8.8,0.0,50.0,50.7,15.3,107.04
Amir Johnson,BOS,BOS vs. CLE,04/05/2017,L,14,88.5,132.0,-43.5,20.0,0.00,20.0,6.3,12.5,9.4,0.0,100,100,12.9,87.85
Danilo Gallinari,DEN,DEN @ HOU,04/05/2017,L,38,106.8,98.8,8.0,10.7,1.50,13.6,0.0,13.2,6.0,9.1,59.4,64.8,19.2,109.52
Richard Jefferson,CLE,CLE @ BOS,04/05/2017,W,10,119.0,100.0,19.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,116.7,116.7,13.6,96.60
JR Smith,CLE,CLE @ BOS,04/05/2017,W,31,126.7,95.0,31.7,0.0,0.00,0.0,2.9,5.6,4.3,0.0,60.0,60.0,13.7,93.56
Trevor Ariza,HOU,HOU vs. DEN,04/05/2017,W,38,104.8,98.8,6.0,4.5,0.50,6.7,2.6,18.8,11.5,13.3,62.5,62.5,15.1,106.61
Alex Len,PHX,PHX vs. GSW,04/05/2017,L,12,88.9,132.1,-43.3,0.0,0.00,0.0,10.5,20.0,13.8,12.5,50.0,54.6,24.2,109.24
J.J. Barea,DAL,DAL @ LAC,04/05/2017,L,22,84.8,93.3,-8.6,37.5,0.75,15.8,0.0,13.0,6.7,21.1,54.2,56.3,32.0,101.58
Jordan Crawford,NOP,NOP vs. DEN,04/04/2017,L,17,121.1,169.4,-48.4,6.7,0.50,8.3,0.0,0.0,0.0,16.7,44.4,47.7,28.2,107.21
Thon Maker,MIL,MIL @ OKC,04/04/2017,L,24,71.7,95.7,-24.0,0.0,0.00,0.0,6.7,17.2,11.9,9.1,25.0,34.3,21.6,91.66
Joel Bolomboy,UTA,UTA vs. POR,04/04/2017,W,3,180.0,150.0,30.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,106.4,33.3,74.06
Bojan Bogdanovic,WAS,WAS vs. CHA,04/04/2017,W,12,128.0,84.0,44.0,12.5,0.50,11.1,9.1,7.1,8.0,22.2,58.3,58.3,28.6,98.36
Shabazz Muhammad,MIN,MIN @ GSW,04/04/2017,L,32,109.2,120.3,-11.1,5.9,0.00,4.5,17.8,10.3,14.9,0.0,47.2,54.6,25.3,95.70
Ian Clark,GSW,GSW vs. MIN,04/04/2017,W,19,105.6,97.2,8.3,10.0,1.00,10.0,5.0,8.0,6.7,10.0,31.3,31.3,20.9,93.57
Miles Plumlee,CHA,CHA @ WAS,04/04/2017,L,8,75.0,150.0,-75.0,0.0,0.00,0.0,11.1,0.0,6.3,66.7,100,100,15.8,93.09
Monta Ellis,IND,IND vs. TOR,04/04/2017,W,23,108.7,91.3,17.4,6.7,1.00,10.0,0.0,23.5,9.3,10.0,56.3,59.2,17.3,96.42
Solomon Hill,NOP,NOP vs. DEN,04/04/2017,L,42,135.7,132.6,3.2,0.0,0.00,0.0,4.4,5.3,4.8,0.0,68.2,68.2,11.3,98.38
Gary Payton II,MIL,MIL @ OKC,04/04/2017,L,30,85.0,120.0,-35.0,18.8,1.50,21.4,0.0,6.9,3.2,14.3,25.0,32.2,16.4,96.21
Cody Zeller,CHA,CHA @ WAS,04/04/2017,L,32,119.7,107.5,12.2,4.0,1.00,14.3,12.0,23.3,18.2,14.3,80.0,85.0,8.5,100.38
Domantas Sabonis,OKC,OKC vs. MIL,04/04/2017,W,16,148.4,82.4,66.0,9.1,1.00,10.0,0.0,25.0,17.2,10.0,66.7,70.9,27.3,96.96
Frank Kaminsky,CHA,CHA @ WAS,04/04/2017,L,27,118.2,108.9,9.3,15.8,1.00,20.0,0.0,23.8,11.1,20.0,64.3,68.5,20.0,99.64
Myles Turner,IND,IND vs. TOR,04/04/2017,W,36,116.9,83.3,33.6,0.0,0.00,0.0,4.7,12.9,8.1,9.1,27.8,35.4,13.3,95.04
Kevin Seraphin,IND,IND vs. TOR,04/04/2017,W,9,95.0,120.0,-25.0,0.0,0.00,0.0,0.0,10.0,7.1,50.0,100,100,20.0,102.99
LeBron James,CLE,CLE vs. ORL,04/04/2017,W,37,127.8,107.7,20.2,36.7,1.83,33.3,3.3,27.0,16.4,18.2,50.0,54.1,26.2,101.56
Skal Labissiere,SAC,SAC vs. DAL,04/04/2017,W,34,95.6,92.6,2.9,5.0,0.33,7.7,8.8,14.7,11.8,23.1,50.0,62.8,15.6,96.15
Tyreke Evans,SAC,SAC vs. DAL,04/04/2017,W,28,103.6,96.5,7.1,25.0,5.00,31.3,3.2,10.0,6.6,6.3,22.2,30.4,16.9,95.66
Andrew Nicholson,BKN,BKN @ PHI,04/04/2017,W,9,127.8,183.3,-55.6,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,5.6,92.74
Langston Galloway,SAC,SAC vs. DAL,04/04/2017,W,37,105.5,81.1,24.4,4.2,0.25,5.9,2.6,15.4,9.1,23.5,60.0,63.8,18.6,94.59
Dario Saric,PHI,PHI vs. BKN,04/04/2017,L,19,86.0,123.3,-37.2,18.2,1.00,14.3,4.2,15.4,8.1,14.3,50.0,50.6,26.1,107.78
Mirza Teletovic,MIL,MIL @ OKC,04/04/2017,L,24,85.7,110.9,-25.2,0.0,0.00,0.0,0.0,14.3,5.7,0.0,27.8,27.8,15.8,93.83
Iman Shumpert,CLE,CLE vs. ORL,04/04/2017,W,19,97.4,107.9,-10.5,9.1,0.50,16.7,0.0,0.0,0.0,33.3,125.0,121.5,12.2,97.26
Jeremy Lamb,CHA,CHA @ WAS,04/04/2017,L,13,80.0,125.9,-45.9,0.0,0.00,0.0,15.4,25.0,20.0,0.0,50.0,58.0,28.6,99.97
Andrew Wiggins,MIN,MIN @ GSW,04/04/2017,L,30,114.3,131.7,-17.5,10.5,0.50,7.1,3.1,13.0,7.3,14.3,47.5,52.0,34.2,102.39
CJ Miles,IND,IND vs. TOR,04/04/2017,W,16,93.3,96.4,-3.1,12.5,0.00,20.0,0.0,23.5,12.1,0.0,25.0,25.0,12.5,88.77
Brook Lopez,BKN,BKN @ PHI,04/04/2017,W,23,142.3,101.9,40.4,4.8,1.00,10.0,0.0,13.8,10.0,10.0,100,104.7,16.7,108.21
Bobby Portis,CHI,CHI @ NYK,04/04/2017,L,17,91.2,94.1,-2.9,0.0,0.00,0.0,11.8,5.3,8.3,11.1,50.0,50.0,24.3,95.86
Jrue Holiday,NOP,NOP vs. DEN,04/04/2017,L,39,133.3,124.7,8.6,37.1,4.33,41.9,0.0,10.0,4.9,9.7,53.8,61.0,19.1,98.56
Maurice Harkless,POR,POR @ UTA,04/04/2017,L,26,84.8,112.5,-27.7,0.0,0.00,0.0,3.4,11.1,6.4,0.0,25.0,25.0,7.8,86.95
Andre Iguodala,GSW,GSW vs. MIN,04/04/2017,W,23,147.8,120.0,27.8,15.8,3.00,33.3,0.0,6.1,4.3,11.1,112.5,112.7,12.2,94.96
CJ McCollum,POR,POR @ UTA,04/04/2017,L,34,94.1,110.1,-16.0,6.7,0.50,3.8,7.7,10.7,9.0,7.7,50.0,53.6,32.1,96.21
Marc Gasol,MEM,MEM @ SAS,04/04/2017,L,30,103.6,114.8,-11.2,38.9,3.50,35.0,7.1,18.2,12.0,10.0,50.0,50.0,20.3,87.97
Jarrod Uthoff,DAL,DAL @ SAC,04/04/2017,L,21,88.4,118.2,-29.8,8.3,1.00,10.0,4.5,6.3,5.3,10.0,25.0,25.0,19.6,100.32
Omri Casspi,MIN,MIN @ GSW,04/04/2017,L,14,133.3,159.3,-25.9,11.1,1.00,20.0,5.3,22.2,10.7,20.0,100,100,11.4,94.14
Kevin Love,CLE,CLE vs. ORL,04/04/2017,W,28,141.7,101.7,40.0,9.5,2.00,8.3,8.0,28.1,19.3,4.2,63.9,67.8,33.8,100.45
Shelvin Mack,UTA,UTA vs. POR,04/04/2017,W,26,123.5,105.8,17.8,26.3,1.67,27.8,4.5,3.8,4.2,16.7,55.6,60.7,22.4,94.75
Tony Snell,MIL,MIL @ OKC,04/04/2017,L,24,71.4,105.9,-34.5,7.7,0.00,20.0,0.0,7.1,3.6,0.0,25.0,25.0,7.3,100.14
Jeff Withey,UTA,UTA vs. POR,04/04/2017,W,13,151.9,119.2,32.6,10.0,0.00,16.7,22.2,7.7,13.6,0.0,100,100,16.7,100.03
Kemba Walker,CHA,CHA @ WAS,04/04/2017,L,37,123.0,116.0,7.0,19.0,2.00,11.8,0.0,16.1,8.5,5.9,64.0,66.9,37.5,97.93
DeMarcus Cousins,NOP,NOP vs. DEN,04/04/2017,L,36,125.3,131.6,-6.2,33.3,4.50,25.0,12.8,33.3,21.2,5.6,52.3,58.8,31.8,100.73
James Ennis III,MEM,MEM @ SAS,04/04/2017,L,26,86.0,98.0,-12.0,13.3,2.00,25.0,4.0,16.0,10.0,12.5,25.0,41.0,10.7,91.88
Rondae Hollis-Jefferson,BKN,BKN @ PHI,04/04/2017,W,21,140.4,95.7,44.7,11.1,2.00,18.2,9.1,7.4,7.9,9.1,83.3,77.3,18.4,107.17
Lance Stephenson,IND,IND vs. TOR,04/04/2017,W,25,123.4,100.0,23.4,20.0,3.00,21.4,0.0,7.7,4.0,7.1,60.0,60.0,20.4,91.04
DeMar DeRozan,TOR,TOR @ IND,04/04/2017,L,40,93.9,121.0,-27.1,10.0,1.00,6.7,2.9,4.5,3.8,6.7,42.9,53.1,32.2,97.04
Serge Ibaka,TOR,TOR @ IND,04/04/2017,L,31,81.5,106.5,-24.9,0.0,0.00,0.0,0.0,27.0,15.6,17.6,23.1,28.8,25.0,99.52
Gary Harris,DEN,DEN @ NOP,04/04/2017,W,41,127.4,128.6,-1.2,15.2,1.67,23.8,8.1,11.4,9.9,14.3,91.7,89.3,16.5,98.90
Willie Cauley-Stein,SAC,SAC vs. DAL,04/04/2017,W,34,110.1,89.6,20.6,4.3,0.00,7.7,10.8,35.3,22.5,0.0,50.0,50.0,14.6,96.51
Troy Daniels,MEM,MEM @ SAS,04/04/2017,L,30,82.5,94.3,-11.9,14.3,2.00,16.7,5.0,13.3,8.6,8.3,55.6,53.0,14.7,89.14
Cole Aldrich,MIN,MIN @ GSW,04/04/2017,L,6,100.0,118.2,-18.2,0.0,0.00,0.0,9.1,0.0,6.3,0.0,25.0,25.0,25.0,84.48
Archie Goodwin,BKN,BKN @ PHI,04/04/2017,W,22,135.6,140.4,-4.9,11.8,2.00,20.0,0.0,8.7,5.6,10.0,83.3,90.2,17.8,98.42
Jonathon Simmons,SAS,SAS vs. MEM,04/04/2017,W,28,102.0,88.7,13.3,28.6,1.33,26.7,4.0,3.7,3.8,20.0,50.0,50.0,20.4,90.88
Kawhi Leonard,SAS,SAS vs. MEM,04/04/2017,W,40,106.9,90.5,16.4,23.5,4.00,12.1,0.0,28.6,15.8,3.0,52.1,58.1,37.7,88.34
Joe Ingles,UTA,UTA vs. POR,04/04/2017,W,34,120.6,89.6,31.1,7.1,0.50,20.0,4.3,13.5,10.0,40.0,25.0,25.0,11.4,92.09
Dewayne Dedmon,SAS,SAS vs. MEM,04/04/2017,W,16,134.6,89.3,45.3,8.3,0.00,33.3,0.0,25.0,14.3,0.0,100,106.4,7.7,81.24
Maurice Ndour,NYK,NYK vs. CHI,04/04/2017,W,33,106.1,87.9,18.2,4.3,1.00,6.7,12.5,22.2,17.6,6.7,50.0,53.3,18.4,96.10
Al-Farouq Aminu,POR,POR @ UTA,04/04/2017,L,31,77.6,122.0,-44.4,7.1,0.50,8.3,2.5,14.3,6.6,16.7,50.0,62.8,16.7,90.79
Manu Ginobili,SAS,SAS vs. MEM,04/04/2017,W,6,0.0,63.6,-63.6,0.0,0.00,0.0,0.0,11.1,5.3,33.3,0.0,0.0,20.0,88.79
Randy Foye,BKN,BKN @ PHI,04/04/2017,W,19,120.9,88.4,32.6,13.3,2.00,20.0,0.0,11.5,7.7,10.0,60.0,78.5,17.8,108.35
Patrick McCaw,GSW,GSW vs. MIN,04/04/2017,W,9,57.9,100.0,-42.1,0.0,0.00,0.0,0.0,11.1,4.5,50.0,100,100,8.7,106.16
Courtney Lee,NYK,NYK vs. CHI,04/04/2017,W,33,112.3,103.0,9.3,13.0,1.50,16.7,5.9,5.1,5.5,11.1,50.0,54.3,19.0,94.84
Anthony Morrow,CHI,CHI @ NYK,04/04/2017,L,19,124.3,75.7,48.6,7.7,0.00,9.1,0.0,0.0,0.0,0.0,50.0,71.3,23.8,93.89
Norman Powell,TOR,TOR @ IND,04/04/2017,L,8,92.9,76.9,15.9,0.0,0.00,0.0,0.0,16.7,7.1,33.3,0.0,0.0,18.8,84.28
Timothe Luwawu-Cabarrot,PHI,PHI vs. BKN,04/04/2017,L,38,114.5,131.7,-17.2,10.7,0.00,15.8,0.0,12.5,4.2,0.0,50.0,56.7,16.7,104.85
Sean Kilpatrick,BKN,BKN @ PHI,04/04/2017,W,12,180.8,111.1,69.7,25.0,3.00,33.3,0.0,18.8,16.7,11.1,110.0,110.5,23.1,107.04
John Wall,WAS,WAS vs. CHA,04/04/2017,W,35,115.1,126.8,-11.7,54.2,2.60,35.1,0.0,3.8,1.8,13.5,59.4,63.2,30.0,97.58
Doug McDermott,OKC,OKC vs. MIL,04/04/2017,W,22,113.6,90.9,22.7,14.3,0.00,16.7,0.0,3.8,2.0,0.0,44.4,45.5,19.2,94.15
Nick Collison,OKC,OKC vs. MIL,04/04/2017,W,10,57.9,80.0,-22.1,0.0,0.00,0.0,7.7,21.4,14.8,0.0,0.0,0.0,13.6,96.99
P.J. Tucker,TOR,TOR @ IND,04/04/2017,L,27,98.0,138.8,-40.7,6.3,1.00,8.3,7.7,14.3,10.6,8.3,45.0,45.0,19.6,90.64
Jake Layman,POR,POR @ UTA,04/04/2017,L,4,133.3,150.0,-16.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,14.3,77.14
LaMarcus Aldridge,SAS,SAS vs. MEM,04/04/2017,W,41,106.8,97.4,9.4,0.0,0.00,0.0,2.9,11.9,7.8,6.7,54.2,54.5,19.0,87.52
J.J. Barea,DAL,DAL @ SAC,04/04/2017,L,15,90.6,93.5,-2.9,44.4,2.00,30.8,0.0,36.4,14.3,15.4,64.3,64.3,26.5,102.16
Michael Carter-Williams,CHI,CHI @ NYK,04/04/2017,L,14,96.2,84.6,11.5,25.0,2.00,33.3,0.0,10.0,3.8,16.7,0.0,0.0,13.3,92.33
Harrison Barnes,DAL,DAL @ SAC,04/04/2017,L,28,96.3,90.7,5.6,6.7,0.00,8.3,0.0,6.3,3.3,0.0,45.0,50.6,18.6,92.23
Matt Barnes,GSW,GSW vs. MIN,04/04/2017,W,26,117.9,105.6,12.3,20.0,0.00,40.0,0.0,19.4,11.1,0.0,100,100,10.0,102.19
Mason Plumlee,DEN,DEN @ NOP,04/04/2017,W,27,142.9,125.5,17.4,10.7,3.00,18.8,17.9,20.7,19.3,6.3,50.0,52.3,18.1,99.42
Robin Lopez,CHI,CHI @ NYK,04/04/2017,L,33,95.4,112.5,-17.1,5.9,0.50,6.7,7.5,3.2,5.6,13.3,41.7,44.2,18.7,93.56
Boris Diaw,UTA,UTA vs. POR,04/04/2017,W,20,97.2,73.0,24.2,41.7,2.50,45.5,6.7,28.0,20.0,18.2,0.0,0.0,15.4,87.67
Alex Poythress,PHI,PHI vs. BKN,04/04/2017,L,28,131.1,146.6,-15.4,12.5,0.00,21.4,15.2,14.3,14.9,0.0,45.0,44.2,15.1,102.37
JaVale McGee,GSW,GSW vs. MIN,04/04/2017,W,8,175.0,152.9,22.1,0.0,0.00,0.0,25.0,10.0,14.3,0.0,100,100,17.6,94.21
