Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Dwayne Bacon,ORL,ORL vs. DAL,03/01/2021,L,31,7,2,9,22.2,0,2,0.0,3,4,75.0,0,1,1,1,0,0,0,3,-8
Robert Covington,POR,POR vs. CHA,03/01/2021,W,38,21,8,11,72.7,5,7,71.4,0,0,-,1,9,10,2,2,2,2,2,18
Will Barton,DEN,DEN @ CHI,03/01/2021,W,36,14,5,13,38.5,1,4,25.0,3,3,100,3,3,6,2,1,0,2,1,9
Tyler Cook,BKN,BKN @ SAS,03/01/2021,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Zach LaVine,CHI,CHI vs. DEN,03/01/2021,L,32,23,9,20,45.0,1,8,12.5,4,6,66.7,1,8,9,5,1,1,4,3,-20
Tyler Johnson,BKN,BKN @ SAS,03/01/2021,W,21,3,1,5,20.0,1,4,25.0,0,0,-,1,3,4,2,0,0,0,0,5
Nic Claxton,BKN,BKN @ SAS,03/01/2021,W,17,17,7,9,77.8,0,1,0.0,3,3,100,0,3,3,1,1,3,0,2,8
Zion Williamson,NOP,NOP vs. UTA,03/01/2021,W,34,26,10,17,58.8,0,0,-,6,9,66.7,5,5,10,5,1,0,6,2,2
Mike Scott,PHI,PHI vs. IND,03/01/2021,W,25,11,4,4,100,3,3,100,0,0,-,0,4,4,0,4,0,2,0,12
John Wall,HOU,HOU vs. CLE,03/01/2021,L,40,32,11,24,45.8,1,4,25.0,9,12,75.0,0,3,3,5,1,1,3,0,-13
Royce O'Neale,UTA,UTA @ NOP,03/01/2021,L,33,8,3,8,37.5,2,5,40.0,0,0,-,0,3,3,2,2,0,1,3,-4
Tyrese Maxey,PHI,PHI vs. IND,03/01/2021,W,17,4,2,3,66.7,0,1,0.0,0,0,-,0,2,2,5,0,1,1,3,-8
Furkan Korkmaz,PHI,PHI vs. IND,03/01/2021,W,23,19,6,14,42.9,6,13,46.2,1,2,50.0,0,2,2,2,1,2,2,1,9
Kawhi Leonard,LAC,LAC @ MIL,02/28/2021,L,37,25,10,21,47.6,2,6,33.3,3,4,75.0,4,5,9,3,2,0,0,0,-7
Frank Kaminsky,PHX,PHX @ MIN,02/28/2021,W,16,9,3,9,33.3,1,3,33.3,2,2,100,1,1,2,0,0,0,0,1,-4
Juan Toscano-Anderson,GSW,GSW @ LAL,02/28/2021,L,27,7,3,5,60.0,1,2,50.0,0,0,-,0,5,5,4,2,0,3,4,-4
Robert Williams III,BOS,BOS vs. WAS,02/28/2021,W,18,6,3,5,60.0,0,0,-,0,0,-,2,4,6,2,1,0,2,4,-7
Damion Lee,GSW,GSW @ LAL,02/28/2021,L,22,1,0,4,0.0,0,4,0.0,1,2,50.0,0,2,2,2,0,1,0,1,-7
Josh Okogie,MIN,MIN vs. PHX,02/28/2021,L,18,2,0,5,0.0,0,2,0.0,2,2,100,1,2,3,0,0,0,1,3,-12
Dennis Schroder,LAL,LAL vs. GSW,02/28/2021,W,25,12,3,9,33.3,0,3,0.0,6,7,85.7,0,3,3,6,1,0,4,3,32
E'Twaun Moore,PHX,PHX @ MIN,02/28/2021,W,19,0,0,4,0.0,0,0,-,0,0,-,1,2,3,3,2,0,2,0,3
Jalen McDaniels,CHA,CHA @ SAC,02/28/2021,W,15,4,2,6,33.3,0,2,0.0,0,0,-,0,2,2,0,0,2,1,1,-17
David Nwaba,HOU,HOU vs. MEM,02/28/2021,L,23,11,4,8,50.0,0,2,0.0,3,5,60.0,3,1,4,0,1,0,0,1,-22
Josh Jackson,DET,DET vs. NYK,02/28/2021,L,26,12,1,6,16.7,0,1,0.0,10,12,83.3,1,1,2,2,1,0,5,2,-6
Jordan McLaughlin,MIN,MIN vs. PHX,02/28/2021,L,23,6,2,7,28.6,2,4,50.0,0,0,-,2,2,4,4,1,0,0,1,-7
Jalen Smith,PHX,PHX @ MIN,02/28/2021,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-5
Kevon Looney,GSW,GSW @ LAL,02/28/2021,L,6,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-15
Isaac Bonga,WAS,WAS @ BOS,02/28/2021,L,16,0,0,5,0.0,0,5,0.0,0,0,-,0,2,2,1,1,1,0,2,8
Bobby Portis,MIL,MIL vs. LAC,02/28/2021,W,20,9,3,5,60.0,1,1,100,2,2,100,1,6,7,1,3,0,0,1,-12
Russell Westbrook,WAS,WAS @ BOS,02/28/2021,L,36,24,10,22,45.5,1,5,20.0,3,4,75.0,3,8,11,4,1,1,5,4,-12
Robin Lopez,WAS,WAS @ BOS,02/28/2021,L,28,10,4,4,100,0,0,-,2,2,100,1,2,3,1,0,1,1,0,14
Markieff Morris,LAL,LAL vs. GSW,02/28/2021,W,24,13,4,8,50.0,2,4,50.0,3,4,75.0,1,7,8,4,0,0,0,1,18
Rajon Rondo,ATL,ATL @ MIA,02/28/2021,L,12,3,1,4,25.0,1,1,100,0,0,-,0,3,3,1,0,0,1,1,-17
Brad Wanamaker,GSW,GSW @ LAL,02/28/2021,L,22,9,3,9,33.3,0,2,0.0,3,3,100,0,1,1,6,0,0,3,0,-2
Wesley Matthews,LAL,LAL vs. GSW,02/28/2021,W,13,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,0,11
Nerlens Noel,NYK,NYK @ DET,02/28/2021,W,40,8,4,5,80.0,0,0,-,0,0,-,4,7,11,2,3,3,2,4,13
Terance Mann,LAC,LAC @ MIL,02/28/2021,L,15,4,2,3,66.7,0,0,-,0,0,-,2,2,4,2,0,0,0,1,3
Jrue Holiday,MIL,MIL vs. LAC,02/28/2021,W,18,2,1,5,20.0,0,3,0.0,0,0,-,0,0,0,3,0,0,2,1,10
Tony Snell,ATL,ATL @ MIA,02/28/2021,L,34,8,3,6,50.0,2,5,40.0,0,0,-,1,3,4,0,0,0,1,3,5
Brandon Clarke,MEM,MEM @ HOU,02/28/2021,W,21,16,7,9,77.8,0,2,0.0,2,4,50.0,1,11,12,1,1,0,0,1,28
Immanuel Quickley,NYK,NYK @ DET,02/28/2021,W,16,12,4,9,44.4,1,2,50.0,3,3,100,0,2,2,0,0,0,1,2,2
Malik Monk,CHA,CHA @ SAC,02/28/2021,W,31,21,8,17,47.1,0,7,0.0,5,5,100,0,5,5,4,0,0,2,3,20
Montrezl Harrell,LAL,LAL vs. GSW,02/28/2021,W,11,6,3,7,42.9,0,0,-,0,0,-,1,2,3,0,2,0,0,1,18
Kentavious Caldwell-Pope,LAL,LAL vs. GSW,02/28/2021,W,23,9,1,5,20.0,1,3,33.3,6,8,75.0,1,4,5,2,2,0,2,3,13
Buddy Hield,SAC,SAC vs. CHA,02/28/2021,L,39,30,10,17,58.8,8,15,53.3,2,3,66.7,0,2,2,7,0,0,1,3,12
Jae'Sean Tate,HOU,HOU vs. MEM,02/28/2021,L,24,14,4,6,66.7,0,1,0.0,6,7,85.7,0,4,4,0,1,1,2,2,-25
Sterling Brown,HOU,HOU vs. MEM,02/28/2021,L,28,5,1,8,12.5,1,8,12.5,2,2,100,1,5,6,3,2,0,4,5,-30
Paul George,LAC,LAC @ MIL,02/28/2021,L,38,16,7,21,33.3,2,10,20.0,0,0,-,1,6,7,7,0,1,3,3,-2
Jake Layman,MIN,MIN vs. PHX,02/28/2021,L,30,11,5,8,62.5,1,3,33.3,0,0,-,1,3,4,4,0,1,3,1,-9
Frank Ntilikina,NYK,NYK @ DET,02/28/2021,W,13,0,0,4,0.0,0,2,0.0,0,0,-,0,0,0,0,1,0,1,2,0
Devin Booker,PHX,PHX @ MIN,02/28/2021,W,34,43,15,26,57.7,1,6,16.7,12,13,92.3,0,5,5,5,0,1,2,3,18
Kyle Kuzma,LAL,LAL vs. GSW,02/28/2021,W,20,12,4,7,57.1,2,4,50.0,2,2,100,3,8,11,0,1,0,3,2,15
Naz Reid,MIN,MIN vs. PHX,02/28/2021,L,13,9,4,6,66.7,0,1,0.0,1,2,50.0,1,1,2,2,0,1,0,5,-9
Saddiq Bey,DET,DET vs. NYK,02/28/2021,L,32,10,3,11,27.3,2,8,25.0,2,2,100,0,4,4,0,0,0,0,3,-17
Kevin Huerter,ATL,ATL @ MIA,02/28/2021,L,41,13,5,13,38.5,1,9,11.1,2,3,66.7,0,4,4,4,6,0,4,3,-4
Bradley Beal,WAS,WAS @ BOS,02/28/2021,L,39,46,16,29,55.2,3,6,50.0,11,12,91.7,2,5,7,2,2,1,5,1,2
Gabe Vincent,MIA,MIA vs. ATL,02/28/2021,W,17,7,3,8,37.5,1,4,25.0,0,0,-,0,2,2,1,1,1,0,3,16
Khris Middleton,MIL,MIL vs. LAC,02/28/2021,W,33,19,6,14,42.9,2,5,40.0,5,6,83.3,0,6,6,8,0,0,2,3,-1
Juancho Hernangomez,MIN,MIN vs. PHX,02/28/2021,L,7,7,3,5,60.0,0,1,0.0,1,2,50.0,0,4,4,1,0,0,0,1,0
Ricky Rubio,MIN,MIN vs. PHX,02/28/2021,L,25,6,2,8,25.0,0,3,0.0,2,2,100,0,2,2,6,3,0,2,2,-12
Rodney McGruder,DET,DET vs. NYK,02/28/2021,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Tristan Thompson,BOS,BOS vs. WAS,02/28/2021,W,19,5,1,9,11.1,0,0,-,3,4,75.0,6,7,13,3,0,0,2,1,8
Karl-Anthony Towns,MIN,MIN vs. PHX,02/28/2021,L,33,21,7,16,43.8,2,7,28.6,5,6,83.3,2,8,10,1,1,1,2,4,-6
Bismack Biyombo,CHA,CHA @ SAC,02/28/2021,W,20,6,2,3,66.7,0,0,-,2,2,100,3,1,4,0,0,0,1,3,-10
Jerami Grant,DET,DET vs. NYK,02/28/2021,L,31,21,7,19,36.8,2,9,22.2,5,6,83.3,0,8,8,0,1,0,4,1,-16
Kyle Anderson,MEM,MEM @ HOU,02/28/2021,W,23,13,4,14,28.6,0,7,0.0,5,6,83.3,2,3,5,0,1,0,1,1,17
Danilo Gallinari,ATL,ATL @ MIA,02/28/2021,L,19,6,2,10,20.0,0,7,0.0,2,2,100,1,3,4,2,2,0,0,2,-18
Kent Bazemore,GSW,GSW @ LAL,02/28/2021,L,18,9,3,6,50.0,3,4,75.0,0,0,-,0,2,2,3,0,0,2,2,5
Draymond Green,GSW,GSW @ LAL,02/28/2021,L,13,6,3,5,60.0,0,1,0.0,0,0,-,0,1,1,2,0,1,3,1,-22
Alex Len,WAS,WAS @ BOS,02/28/2021,L,7,4,1,1,100,0,0,-,2,4,50.0,0,0,0,1,1,1,0,0,-1
Nemanja Bjelica,SAC,SAC vs. CHA,02/28/2021,L,22,11,5,6,83.3,1,1,100,0,0,-,0,2,2,1,1,0,1,2,-12
Tyler Herro,MIA,MIA vs. ATL,02/28/2021,W,29,14,4,10,40.0,2,4,50.0,4,4,100,0,2,2,4,1,0,4,2,19
Isaiah Stewart,DET,DET vs. NYK,02/28/2021,L,28,4,2,3,66.7,0,0,-,0,0,-,2,8,10,0,1,2,2,2,0
Donte DiVincenzo,MIL,MIL vs. LAC,02/28/2021,W,28,11,5,12,41.7,1,5,20.0,0,2,0.0,1,6,7,0,1,0,0,2,11
Sekou Doumbouya,DET,DET vs. NYK,02/28/2021,L,12,3,1,3,33.3,0,1,0.0,1,2,50.0,0,1,1,2,0,0,0,0,-3
Stephen Curry,GSW,GSW @ LAL,02/28/2021,L,26,16,5,13,38.5,2,7,28.6,4,5,80.0,0,4,4,7,3,0,3,2,-24
Mason Plumlee,DET,DET vs. NYK,02/28/2021,L,20,9,4,5,80.0,0,0,-,1,2,50.0,1,4,5,1,0,0,1,2,-19
Damian Jones,LAL,LAL vs. GSW,02/28/2021,W,8,8,3,3,100,0,0,-,2,2,100,1,2,3,0,0,2,0,2,-2
Dennis Smith Jr.,DET,DET vs. NYK,02/28/2021,L,27,7,3,11,27.3,1,4,25.0,0,0,-,2,5,7,4,3,1,0,2,-10
Ben McLemore,HOU,HOU vs. MEM,02/28/2021,L,20,7,2,10,20.0,0,7,0.0,3,3,100,0,1,1,0,1,0,1,4,-23
Alec Burks,NYK,NYK @ DET,02/28/2021,W,26,16,7,13,53.8,2,5,40.0,0,0,-,0,3,3,3,1,0,1,4,-2
LeBron James,LAL,LAL vs. GSW,02/28/2021,W,24,19,7,12,58.3,3,5,60.0,2,4,50.0,2,4,6,4,2,2,2,2,18
Davis Bertans,WAS,WAS @ BOS,02/28/2021,L,26,20,5,9,55.6,5,9,55.6,5,5,100,0,2,2,2,0,0,0,4,10
Reggie Bullock,NYK,NYK @ DET,02/28/2021,W,22,9,3,5,60.0,3,3,100,0,0,-,0,5,5,3,0,0,1,1,21
Lou Williams,LAC,LAC @ MIL,02/28/2021,L,25,14,5,11,45.5,1,3,33.3,3,3,100,0,2,2,4,1,0,2,1,12
KZ Okpala,MIA,MIA vs. ATL,02/28/2021,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Desmond Bane,MEM,MEM @ HOU,02/28/2021,W,28,15,6,7,85.7,1,2,50.0,2,2,100,2,5,7,1,3,1,2,4,38
Svi Mykhailiuk,DET,DET vs. NYK,02/28/2021,L,20,0,0,3,0.0,0,3,0.0,0,0,-,1,1,2,3,1,0,3,0,-9
Ivica Zubac,LAC,LAC @ MIL,02/28/2021,L,16,2,1,3,33.3,0,0,-,0,0,-,0,2,2,0,1,0,2,3,3
Danuel House Jr.,HOU,HOU vs. MEM,02/28/2021,L,24,5,2,11,18.2,0,6,0.0,1,1,100,3,2,5,0,0,0,2,1,-26
Chris Paul,PHX,PHX @ MIN,02/28/2021,W,32,11,5,8,62.5,1,2,50.0,0,0,-,0,6,6,15,1,0,4,1,18
Devontae Cacok,LAL,LAL vs. GSW,02/28/2021,W,7,2,1,1,100,0,0,-,0,2,0.0,1,3,4,0,1,0,2,0,-4
Saben Lee,DET,DET vs. NYK,02/28/2021,L,21,9,3,5,60.0,0,0,-,3,4,75.0,0,0,0,4,0,0,0,2,-9
John Collins,ATL,ATL @ MIA,02/28/2021,L,37,34,13,21,61.9,2,3,66.7,6,7,85.7,3,7,10,1,1,3,1,3,7
Bam Adebayo,MIA,MIA vs. ATL,02/28/2021,W,35,16,6,12,50.0,0,0,-,4,5,80.0,5,8,13,5,0,3,5,2,7
Giannis Antetokounmpo,MIL,MIL vs. LAC,02/28/2021,W,40,36,15,27,55.6,2,7,28.6,4,6,66.7,4,10,14,5,1,4,4,2,4
Kostas Antetokounmpo,LAL,LAL vs. GSW,02/28/2021,W,6,2,1,1,100,0,0,-,0,0,-,2,1,3,0,1,0,2,2,-4
Cody Martin,CHA,CHA @ SAC,02/28/2021,W,27,9,4,5,80.0,1,2,50.0,0,0,-,1,0,1,3,1,1,3,1,9
Bryn Forbes,MIL,MIL vs. LAC,02/28/2021,W,12,5,1,3,33.3,1,3,33.3,2,2,100,0,0,0,1,0,0,0,0,-13
Ja Morant,MEM,MEM @ HOU,02/28/2021,W,26,6,2,8,25.0,0,1,0.0,2,2,100,0,1,1,7,3,0,2,3,30
DaQuan Jeffries,SAC,SAC vs. CHA,02/28/2021,L,12,0,0,2,0.0,0,2,0.0,0,0,-,1,1,2,0,0,0,0,1,-10
Talen Horton-Tucker,LAL,LAL vs. GSW,02/28/2021,W,16,11,5,12,41.7,0,2,0.0,1,1,100,0,1,1,0,3,1,1,1,-2
De'Anthony Melton,MEM,MEM @ HOU,02/28/2021,W,22,14,5,8,62.5,1,2,50.0,3,3,100,0,3,3,5,4,0,2,4,24
Deandre Ayton,PHX,PHX @ MIN,02/28/2021,W,26,22,9,11,81.8,0,0,-,4,4,100,2,8,10,1,1,0,0,4,13
Julius Randle,NYK,NYK @ DET,02/28/2021,W,38,25,10,18,55.6,3,6,50.0,2,3,66.7,1,7,8,6,2,1,1,2,21
Rui Hachimura,WAS,WAS @ BOS,02/28/2021,L,25,2,1,5,20.0,0,1,0.0,0,0,-,1,5,6,1,1,0,1,1,-1
Cameron Payne,PHX,PHX @ MIN,02/28/2021,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,-5
Thanasis Antetokounmpo,MIL,MIL vs. LAC,02/28/2021,W,5,0,0,1,0.0,0,1,0.0,0,0,-,1,0,1,0,0,0,0,0,1
Deni Avdija,WAS,WAS @ BOS,02/28/2021,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,1,0,0,3,-1
Brook Lopez,MIL,MIL vs. LAC,02/28/2021,W,31,10,3,8,37.5,2,6,33.3,2,2,100,0,3,3,1,1,1,1,2,9
Jaylen Nowell,MIN,MIN vs. PHX,02/28/2021,L,21,6,1,8,12.5,0,2,0.0,4,4,100,0,3,3,1,1,0,1,2,-9
Moritz Wagner,WAS,WAS @ BOS,02/28/2021,L,13,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,1,1,0,1,1,-12
Terry Rozier,CHA,CHA @ SAC,02/28/2021,W,30,8,2,9,22.2,1,4,25.0,3,3,100,0,4,4,4,0,0,5,1,-12
Xavier Tillman,MEM,MEM @ HOU,02/28/2021,W,19,5,2,4,50.0,0,1,0.0,1,2,50.0,1,3,4,2,0,0,2,5,29
Obi Toppin,NYK,NYK @ DET,02/28/2021,W,19,4,2,5,40.0,0,1,0.0,0,0,-,1,3,4,1,1,0,1,4,4
Gorgui Dieng,MEM,MEM @ HOU,02/28/2021,W,9,12,3,7,42.9,2,5,40.0,4,4,100,0,3,3,1,0,0,0,1,9
Andre Iguodala,MIA,MIA vs. ATL,02/28/2021,W,22,7,3,6,50.0,1,3,33.3,0,0,-,3,3,6,3,1,0,0,3,13
Patrick Beverley,LAC,LAC @ MIL,02/28/2021,L,26,5,2,8,25.0,1,6,16.7,0,0,-,3,0,3,2,1,0,1,4,-19
Rodions Kurucs,HOU,HOU vs. MEM,02/28/2021,L,9,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,2,1,1,1,0,-5
Anthony Edwards,MIN,MIN vs. PHX,02/28/2021,L,35,24,8,22,36.4,2,8,25.0,6,6,100,0,5,5,1,3,0,4,3,-15
Tyus Jones,MEM,MEM @ HOU,02/28/2021,W,16,13,5,6,83.3,3,3,100,0,0,-,0,5,5,2,2,0,2,0,4
Clint Capela,ATL,ATL @ MIA,02/28/2021,L,36,20,9,17,52.9,0,0,-,2,3,66.7,9,5,14,1,1,3,0,2,-1
Payton Pritchard,BOS,BOS vs. WAS,02/28/2021,W,21,7,3,9,33.3,1,2,50.0,0,0,-,0,5,5,2,0,0,1,2,-9
Eric Gordon,HOU,HOU vs. MEM,02/28/2021,L,23,5,1,10,10.0,0,5,0.0,3,3,100,0,2,2,2,0,0,2,4,-20
Javonte Green,BOS,BOS vs. WAS,02/28/2021,W,33,8,4,5,80.0,0,1,0.0,0,1,0.0,1,1,2,2,0,0,0,3,-1
Kendrick Nunn,MIA,MIA vs. ATL,02/28/2021,W,33,24,8,15,53.3,4,8,50.0,4,4,100,0,3,3,7,1,1,0,2,-1
Precious Achiuwa,MIA,MIA vs. ATL,02/28/2021,W,12,14,4,5,80.0,0,0,-,6,7,85.7,4,3,7,1,1,1,1,0,4
Marc Gasol,LAL,LAL vs. GSW,02/28/2021,W,16,9,3,4,75.0,2,3,66.7,1,1,100,0,4,4,2,0,1,0,1,9
Kelly Olynyk,MIA,MIA vs. ATL,02/28/2021,W,24,9,4,9,44.4,1,5,20.0,0,0,-,0,5,5,0,1,0,0,3,-10
De'Aaron Fox,SAC,SAC vs. CHA,02/28/2021,L,41,20,9,22,40.9,1,3,33.3,1,4,25.0,0,1,1,14,1,0,2,4,-3
Andrew Wiggins,GSW,GSW @ LAL,02/28/2021,L,22,3,1,5,20.0,0,3,0.0,1,2,50.0,0,2,2,0,2,0,2,3,-26
Serge Ibaka,LAC,LAC @ MIL,02/28/2021,L,27,15,6,13,46.2,3,7,42.9,0,0,-,2,9,11,0,1,2,0,3,-2
Jayson Tatum,BOS,BOS vs. WAS,02/28/2021,W,39,31,12,22,54.5,3,10,30.0,4,4,100,0,8,8,3,3,0,4,4,13
Kelly Oubre Jr.,GSW,GSW @ LAL,02/28/2021,L,26,14,6,10,60.0,0,2,0.0,2,3,66.7,1,4,5,1,0,0,2,2,-24
Garrison Mathews,WAS,WAS @ BOS,02/28/2021,L,16,0,0,3,0.0,0,3,0.0,0,0,-,0,2,2,0,0,0,0,3,-15
Abdel Nader,PHX,PHX @ MIN,02/28/2021,W,18,5,1,4,25.0,0,2,0.0,3,3,100,0,1,1,0,0,1,1,3,3
Jae Crowder,PHX,PHX @ MIN,02/28/2021,W,27,0,0,4,0.0,0,2,0.0,0,0,-,0,6,6,0,0,0,3,0,19
Pat Connaughton,MIL,MIL vs. LAC,02/28/2021,W,27,7,2,5,40.0,1,3,33.3,2,2,100,1,7,8,0,0,0,0,0,-1
Harrison Barnes,SAC,SAC vs. CHA,02/28/2021,L,42,28,10,14,71.4,4,7,57.1,4,5,80.0,1,5,6,6,0,0,3,2,10
Richaun Holmes,SAC,SAC vs. CHA,02/28/2021,L,34,13,5,8,62.5,0,1,0.0,3,3,100,1,7,8,1,2,1,0,4,0
Marcus Morris Sr.,LAC,LAC @ MIL,02/28/2021,L,23,11,4,11,36.4,3,8,37.5,0,0,-,1,4,5,0,0,0,0,2,-7
D.J. Augustin,MIL,MIL vs. LAC,02/28/2021,W,26,6,2,5,40.0,2,4,50.0,0,0,-,0,2,2,2,1,0,2,0,17
Marvin Bagley III,SAC,SAC vs. CHA,02/28/2021,L,35,24,11,20,55.0,2,5,40.0,0,2,0.0,4,6,10,1,2,1,1,2,18
P.J. Tucker,HOU,HOU vs. MEM,02/28/2021,L,22,1,0,1,0.0,0,1,0.0,1,2,50.0,3,2,5,1,1,2,2,1,-28
Jeff Teague,BOS,BOS vs. WAS,02/28/2021,W,22,6,2,5,40.0,0,2,0.0,2,2,100,0,0,0,1,0,0,2,2,-3
Jonas Valanciunas,MEM,MEM @ HOU,02/28/2021,W,13,6,3,6,50.0,0,0,-,0,0,-,3,3,6,0,0,0,2,5,-1
Mikal Bridges,PHX,PHX @ MIN,02/28/2021,W,27,9,4,5,80.0,0,0,-,1,1,100,3,4,7,2,2,2,1,0,14
Raul Neto,WAS,WAS @ BOS,02/28/2021,L,27,4,1,3,33.3,0,0,-,2,2,100,0,2,2,3,2,0,1,3,3
Jarred Vanderbilt,MIN,MIN vs. PHX,02/28/2021,L,15,2,1,2,50.0,0,0,-,0,0,-,3,2,5,0,1,1,2,0,-8
Reggie Jackson,LAC,LAC @ MIL,02/28/2021,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,1
Solomon Hill,ATL,ATL @ MIA,02/28/2021,L,18,0,0,1,0.0,0,1,0.0,0,0,-,1,0,1,2,0,0,1,1,-19
Nicolas Batum,LAC,LAC @ MIL,02/28/2021,L,30,8,3,6,50.0,2,4,50.0,0,0,-,0,6,6,2,0,0,0,2,-7
Alfonzo McKinnie,LAL,LAL vs. GSW,02/28/2021,W,12,1,0,4,0.0,0,3,0.0,1,2,50.0,0,0,0,0,0,0,0,1,-4
Goran Dragic,MIA,MIA vs. ATL,02/28/2021,W,30,13,5,12,41.7,1,5,20.0,2,2,100,0,4,4,3,1,0,3,2,-4
Justin Patton,HOU,HOU vs. MEM,02/28/2021,L,26,10,4,6,66.7,2,4,50.0,0,0,-,1,4,5,0,0,2,2,6,-20
Daniel Theis,BOS,BOS vs. WAS,02/28/2021,W,32,20,8,11,72.7,1,3,33.3,3,6,50.0,3,6,9,3,1,0,2,3,5
Dario Saric,PHX,PHX @ MIN,02/28/2021,W,16,13,5,7,71.4,3,5,60.0,0,0,-,1,2,3,0,0,1,1,3,16
Duncan Robinson,MIA,MIA vs. ATL,02/28/2021,W,35,5,2,9,22.2,1,8,12.5,0,0,-,0,3,3,3,1,0,1,3,2
Cameron Johnson,PHX,PHX @ MIN,02/28/2021,W,16,6,2,9,22.2,1,5,20.0,1,1,100,0,3,3,0,0,0,2,1,10
Jevon Carter,PHX,PHX @ MIN,02/28/2021,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,-5
Mychal Mulder,GSW,GSW @ LAL,02/28/2021,L,11,3,1,6,16.7,1,4,25.0,0,0,-,0,0,0,0,2,1,0,0,0
James Wiseman,GSW,GSW @ LAL,02/28/2021,L,25,5,2,7,28.6,0,2,0.0,1,3,33.3,1,7,8,0,0,1,1,6,-7
Justise Winslow,MEM,MEM @ HOU,02/28/2021,W,21,20,8,12,66.7,1,3,33.3,3,4,75.0,0,3,3,2,0,2,3,1,23
Jaden McDaniels,MIN,MIN vs. PHX,02/28/2021,L,9,5,2,3,66.7,1,2,50.0,0,0,-,0,0,0,0,1,0,0,0,-2
Jared Dudley,LAL,LAL vs. GSW,02/28/2021,W,12,0,0,2,0.0,0,1,0.0,0,0,-,1,3,4,0,0,0,1,0,-4
Grant Williams,BOS,BOS vs. WAS,02/28/2021,W,6,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,1,3,-6
John Konchar,MEM,MEM @ HOU,02/28/2021,W,12,2,1,3,33.3,0,0,-,0,0,-,1,3,4,3,0,0,0,0,14
Eric Paschall,GSW,GSW @ LAL,02/28/2021,L,22,18,8,14,57.1,1,3,33.3,1,1,100,1,3,4,1,1,0,1,3,-4
Killian Tillie,MEM,MEM @ HOU,02/28/2021,W,9,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,1,0,1,3,9
Cory Joseph,SAC,SAC vs. CHA,02/28/2021,L,16,0,0,3,0.0,0,2,0.0,0,0,-,2,0,2,2,0,0,2,1,-20
Semi Ojeleye,BOS,BOS vs. WAS,02/28/2021,W,19,4,1,5,20.0,1,4,25.0,1,2,50.0,1,0,1,1,0,0,1,2,1
Trae Young,ATL,ATL @ MIA,02/28/2021,L,36,15,3,14,21.4,2,8,25.0,7,7,100,0,8,8,9,2,0,7,4,9
LaMelo Ball,CHA,CHA @ SAC,02/28/2021,W,39,24,7,12,58.3,1,2,50.0,9,10,90.0,0,4,4,12,0,1,3,4,6
Onyeka Okongwu,ATL,ATL @ MIA,02/28/2021,L,3,0,0,0,-,0,0,-,0,0,-,1,0,1,1,0,0,0,1,-4
Alex Caruso,LAL,LAL vs. GSW,02/28/2021,W,21,13,5,8,62.5,1,2,50.0,2,5,40.0,1,3,4,4,1,0,1,2,16
RJ Barrett,NYK,NYK @ DET,02/28/2021,W,35,21,8,13,61.5,2,4,50.0,3,3,100,0,5,5,3,1,1,1,2,19
P.J. Washington,CHA,CHA @ SAC,02/28/2021,W,42,42,15,22,68.2,5,8,62.5,7,7,100,1,7,8,2,2,2,1,4,-5
Caleb Martin,CHA,CHA @ SAC,02/28/2021,W,4,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,0,-1
Skylar Mays,ATL,ATL @ MIA,02/28/2021,L,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,1,0,-8
Miles Bridges,CHA,CHA @ SAC,02/28/2021,W,33,13,5,7,71.4,3,4,75.0,0,0,-,2,7,9,4,0,0,0,3,15
Mason Jones,HOU,HOU vs. MEM,02/28/2021,L,16,12,1,5,20.0,1,5,20.0,9,10,90.0,1,4,5,2,0,0,2,0,-13
Kemba Walker,BOS,BOS vs. WAS,02/28/2021,W,33,21,7,17,41.2,3,7,42.9,4,5,80.0,0,5,5,8,2,0,3,1,4
Dillon Brooks,MEM,MEM @ HOU,02/28/2021,W,22,8,3,8,37.5,1,2,50.0,1,1,100,1,1,2,3,1,0,1,3,21
