Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Greg Monroe,UTA,UTA @ LAC,03/29/2022,L,10,115.0,140.0,-25.0,12.5,0.00,25.0,14.3,16.7,15.4,0.0,50.0,69.4,14.3,100.35
Jrue Holiday,MIL,MIL @ PHI,03/29/2022,W,40,124.4,109.6,14.8,32.3,10.00,35.7,0.0,19.5,9.5,3.6,50.0,53.3,19.4,98.93
Danny Green,PHI,PHI vs. MIL,03/29/2022,L,23,119.1,121.3,-2.1,0.0,0.00,0.0,0.0,18.2,8.7,0.0,90.0,90.0,9.8,98.09
Moses Wright,DAL,DAL vs. LAL,03/29/2022,W,2,20.0,100.0,-80.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,112.50
Khris Middleton,MIL,MIL @ PHI,03/29/2022,W,39,126.3,116.0,10.2,24.1,3.50,25.0,4.9,17.9,11.3,7.1,55.9,57.3,23.1,98.07
Shake Milton,PHI,PHI vs. MIL,03/29/2022,L,16,130.0,136.7,-6.7,0.0,0.00,0.0,0.0,18.2,7.1,0.0,60.0,60.0,14.7,91.58
Boban Marjanovic,DAL,DAL vs. LAL,03/29/2022,W,2,20.0,100.0,-80.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,112.50
Bobby Portis,MIL,MIL @ PHI,03/29/2022,W,14,106.9,93.1,13.8,8.3,0.00,33.3,6.3,30.8,17.2,0.0,75.0,75.0,6.1,102.02
Kentavious Caldwell-Pope,WAS,WAS vs. CHI,03/29/2022,L,32,100.0,110.8,-10.8,0.0,0.00,0.0,0.0,9.7,5.4,20.0,63.3,63.0,29.0,97.21
Raul Neto,WAS,WAS vs. CHI,03/29/2022,L,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.51
Stanley Johnson,LAL,LAL @ DAL,03/29/2022,L,35,124.3,122.9,1.4,12.0,0.00,21.4,8.3,5.9,7.1,0.0,65.0,70.7,13.8,96.05
Dwight Howard,LAL,LAL @ DAL,03/29/2022,L,5,88.9,170.0,-81.1,0.0,0.00,0.0,14.3,0.0,10.0,0.0,0.0,0.0,18.2,86.58
Nikola Vucevic,CHI,CHI @ WAS,03/29/2022,W,31,98.4,98.4,0.0,33.3,4.00,16.7,3.1,16.7,8.9,4.2,68.4,69.4,29.4,97.65
Serge Ibaka,MIL,MIL @ PHI,03/29/2022,W,3,128.6,171.4,-42.9,33.3,0.00,100.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,101.31
Killian Hayes,DET,DET @ BKN,03/29/2022,L,33,121.4,120.5,0.9,10.3,0.00,23.1,2.9,14.3,7.1,0.0,65.0,65.0,12.7,104.63
Austin Reaves,LAL,LAL @ DAL,03/29/2022,L,18,91.9,142.1,-50.2,18.2,2.00,20.0,9.1,20.0,13.5,10.0,16.7,21.8,19.0,103.05
Malik Monk,LAL,LAL @ DAL,03/29/2022,L,32,122.7,135.4,-12.7,11.1,2.00,10.0,0.0,12.1,6.3,5.0,81.3,82.9,24.3,97.24
Braxton Key,DET,DET @ BKN,03/29/2022,L,24,126.9,100.0,26.9,0.0,0.00,0.0,11.5,18.8,14.3,11.1,31.3,31.3,15.5,107.95
James Harden,PHI,PHI vs. MIL,03/29/2022,L,37,115.4,111.5,3.8,39.1,4.50,27.3,0.0,11.9,6.2,6.1,64.7,71.8,27.9,100.87
Tomas Satoransky,WAS,WAS vs. CHI,03/29/2022,L,25,114.0,111.5,2.5,45.5,0.00,66.7,0.0,12.5,7.1,0.0,25.0,30.7,9.6,96.23
Russell Westbrook,LAL,LAL @ DAL,03/29/2022,L,32,110.4,152.3,-41.9,33.3,3.00,21.4,0.0,29.6,13.8,7.1,55.9,63.6,29.3,98.64
Pat Connaughton,MIL,MIL @ PHI,03/29/2022,W,18,129.7,126.3,3.4,0.0,0.00,0.0,0.0,5.0,3.1,0.0,20.0,20.0,12.8,98.69
Dorian Finney-Smith,DAL,DAL vs. LAL,03/29/2022,W,31,132.8,122.4,10.3,0.0,0.00,0.0,3.8,0.0,1.7,0.0,66.7,66.7,9.4,91.28
Daniel Gafford,WAS,WAS vs. CHI,03/29/2022,L,19,97.2,114.7,-17.5,15.4,0.00,25.0,15.0,5.9,10.8,0.0,20.0,17.0,13.6,90.70
Frank Jackson,DET,DET @ BKN,03/29/2022,L,16,129.4,94.1,35.3,7.7,0.00,9.1,0.0,6.7,3.2,0.0,50.0,52.7,26.3,101.37
Andre Drummond,BKN,BKN vs. DET,03/29/2022,W,28,146.7,128.8,17.9,4.3,0.00,10.0,20.0,32.1,27.1,0.0,71.4,79.9,13.8,100.74
Tobias Harris,PHI,PHI vs. MIL,03/29/2022,L,36,120.3,127.8,-7.5,24.0,0.00,24.0,11.1,17.9,14.7,0.0,57.9,57.9,23.5,97.43
D.J. Augustin,LAL,LAL @ DAL,03/29/2022,L,18,111.4,137.1,-25.7,0.0,0.00,0.0,4.5,11.8,7.7,0.0,100,100,9.5,95.18
Paul George,LAC,LAC vs. UTA,03/29/2022,W,31,136.5,110.9,25.6,35.3,3.00,18.2,0.0,7.1,4.1,6.1,65.0,68.4,40.3,98.91
Dwight Powell,DAL,DAL vs. LAL,03/29/2022,W,29,128.6,133.3,-4.8,10.5,0.00,18.2,16.0,14.3,15.1,0.0,66.7,66.7,14.5,92.36
Spencer Dinwiddie,DAL,DAL vs. LAL,03/29/2022,W,29,128.8,104.9,23.9,28.6,3.00,33.3,0.0,10.0,5.2,11.1,62.5,61.1,18.8,100.12
Reggie Bullock,DAL,DAL vs. LAL,03/29/2022,W,33,144.6,124.6,20.0,3.6,0.00,10.0,0.0,2.9,1.5,0.0,94.4,94.4,12.3,93.88
Luka Doncic,DAL,DAL vs. LAL,03/29/2022,W,30,155.0,118.0,37.0,54.5,12.00,30.8,11.1,30.0,21.1,2.6,60.9,65.2,39.7,97.94
Luke Kennard,LAC,LAC vs. UTA,03/29/2022,W,35,140.3,114.5,25.8,0.0,0.00,0.0,0.0,9.1,5.1,0.0,88.9,90.0,11.1,97.24
Joel Embiid,PHI,PHI vs. MIL,03/29/2022,L,39,118.8,116.5,2.3,26.9,1.75,20.6,2.7,30.2,17.5,11.8,59.5,61.3,31.4,98.90
Jalen Brunson,DAL,DAL vs. LAL,03/29/2022,W,31,137.9,124.1,13.8,11.5,0.00,16.7,0.0,14.7,8.1,0.0,25.0,41.0,23.1,89.23
Trevor Ariza,LAL,LAL @ DAL,03/29/2022,L,23,133.3,128.6,4.8,22.2,4.00,30.8,8.0,19.0,13.0,7.7,37.5,35.5,18.0,88.29
Corey Kispert,WAS,WAS vs. CHI,03/29/2022,L,34,110.9,129.0,-18.1,3.8,1.00,7.7,0.0,3.8,1.7,7.7,35.0,44.2,16.0,88.13
Talen Horton-Tucker,LAL,LAL @ DAL,03/29/2022,L,17,106.3,106.1,0.2,10.0,1.00,7.1,0.0,0.0,0.0,7.1,45.5,50.5,34.2,91.59
Royce O'Neale,UTA,UTA @ LAC,03/29/2022,L,34,113.0,127.9,-14.9,14.8,0.00,36.4,3.6,3.2,3.4,0.0,35.7,35.7,9.1,97.28
Reggie Jackson,LAC,LAC vs. UTA,03/29/2022,W,37,106.8,120.3,-13.4,25.0,5.00,16.1,2.4,6.9,4.3,3.2,37.5,41.5,30.2,94.50
Carmelo Anthony,LAL,LAL @ DAL,03/29/2022,L,15,84.4,158.1,-73.7,10.0,1.00,11.1,10.5,16.7,12.9,11.1,28.6,28.6,21.6,99.80
Georges Niang,PHI,PHI vs. MIL,03/29/2022,L,20,107.1,105.0,2.1,0.0,0.00,0.0,0.0,11.1,4.5,10.0,50.0,50.0,20.4,98.86
Alex Caruso,CHI,CHI @ WAS,03/29/2022,W,28,120.4,107.7,12.7,16.7,4.00,50.0,0.0,10.0,5.5,12.5,33.3,33.3,6.7,90.57
Goran Dragic,BKN,BKN vs. DET,03/29/2022,W,27,111.5,127.1,-15.6,18.8,0.75,21.4,12.5,14.8,14.0,28.6,64.3,64.3,16.7,107.46
Seth Curry,BKN,BKN vs. DET,03/29/2022,W,30,140.3,112.5,27.8,14.8,2.00,28.6,0.0,8.8,5.2,14.3,42.9,59.8,13.5,105.13
Rudy Gobert,UTA,UTA @ LAC,03/29/2022,L,38,119.5,120.8,-1.3,3.3,0.33,7.1,11.8,32.4,22.5,21.4,57.1,46.7,14.6,96.17
Tyrese Maxey,PHI,PHI vs. MIL,03/29/2022,L,40,117.3,123.2,-5.9,18.2,0.00,35.3,0.0,2.6,1.3,0.0,31.8,31.8,12.4,98.51
Mike Conley,UTA,UTA @ LAC,03/29/2022,L,33,124.6,112.3,12.3,13.0,1.00,15.8,3.7,3.2,3.4,15.8,69.2,70.7,21.3,95.32
Zach LaVine,CHI,CHI @ WAS,03/29/2022,W,34,100.0,102.9,-2.9,4.3,0.33,5.9,0.0,15.4,6.8,17.6,50.0,55.4,21.9,96.01
Donovan Mitchell,UTA,UTA @ LAC,03/29/2022,L,36,108.3,120.8,-12.5,33.3,1.00,15.8,3.2,3.0,3.1,15.8,57.1,62.8,39.0,97.21
Jordan Clarkson,UTA,UTA @ LAC,03/29/2022,L,33,114.9,152.2,-37.3,21.7,0.00,21.7,0.0,8.0,3.7,0.0,43.3,45.9,24.3,97.11
Cade Cunningham,DET,DET @ BKN,03/29/2022,L,32,122.5,137.5,-15.0,30.0,1.50,17.1,0.0,5.0,1.9,11.4,64.6,67.1,35.8,106.77
Ayo Dosunmu,CHI,CHI @ WAS,03/29/2022,W,27,107.7,98.1,9.5,27.3,0.00,54.5,0.0,5.3,2.2,0.0,40.0,40.0,8.8,95.48
Kyrie Irving,BKN,BKN vs. DET,03/29/2022,W,40,126.2,119.0,7.1,15.4,0.67,12.9,0.0,2.2,1.3,19.4,50.0,58.1,29.0,101.78
Maxi Kleber,DAL,DAL vs. LAL,03/29/2022,W,15,161.3,93.9,67.4,6.3,1.00,14.3,6.3,33.3,20.6,14.3,50.0,50.0,17.1,99.96
Wesley Matthews,MIL,MIL @ PHI,03/29/2022,W,25,111.3,113.2,-1.9,5.3,0.00,16.7,6.3,3.8,5.2,0.0,50.0,50.0,8.2,100.09
Saddiq Bey,DET,DET @ BKN,03/29/2022,L,33,115.3,138.6,-23.3,14.8,4.00,21.1,5.9,9.1,7.1,5.3,50.0,54.0,18.1,103.64
Ish Smith,WAS,WAS vs. CHI,03/29/2022,L,23,84.1,116.7,-32.6,36.4,1.33,23.5,0.0,10.5,4.4,17.6,40.0,40.0,24.5,91.48
Patrick Williams,CHI,CHI @ WAS,03/29/2022,W,25,109.8,94.1,15.7,0.0,0.00,0.0,13.6,21.1,17.1,0.0,40.0,47.5,10.7,99.47
Dewayne Dedmon,MIA,MIA vs. SAC,03/28/2022,W,14,125.0,116.7,8.3,9.1,1.00,12.5,9.1,17.6,14.3,12.5,50.0,50.0,21.9,100.63
Justin Anderson,IND,IND vs. ATL,03/28/2022,L,27,121.8,148.2,-26.4,9.5,0.00,18.2,0.0,25.0,11.6,0.0,50.0,50.0,15.3,98.79
Delon Wright,ATL,ATL @ IND,03/28/2022,W,31,132.3,122.7,9.6,3.4,0.33,9.1,4.0,3.4,3.7,27.3,64.3,64.3,13.3,102.41
Jalen Green,HOU,HOU vs. SAS,03/28/2022,L,40,114.8,119.1,-4.3,17.4,2.00,12.5,2.1,6.3,4.2,6.3,54.2,58.2,28.0,106.07
Desmond Bane,MEM,MEM vs. GSW,03/28/2022,W,27,138.2,81.8,56.4,15.0,0.00,15.8,0.0,6.7,3.4,0.0,63.3,65.6,24.6,98.75
Markelle Fultz,ORL,ORL @ CLE,03/28/2022,L,19,80.0,114.3,-34.3,44.4,4.00,25.0,0.0,6.3,2.5,6.3,45.5,48.1,26.1,105.52
Obi Toppin,NYK,NYK vs. CHI,03/28/2022,W,20,105.0,107.3,-2.3,0.0,0.00,0.0,0.0,10.0,4.8,0.0,68.2,64.4,30.2,96.40
Gabe Vincent,MIA,MIA vs. SAC,03/28/2022,W,20,116.7,114.6,2.0,12.5,1.00,22.2,0.0,0.0,0.0,22.2,50.0,50.0,14.6,102.07
John Konchar,MEM,MEM vs. GSW,03/28/2022,W,16,97.4,78.9,18.5,25.0,3.00,50.0,0.0,19.0,10.3,16.7,50.0,50.0,6.5,113.37
Goga Bitadze,IND,IND vs. ATL,03/28/2022,L,30,129.5,149.2,-19.6,18.2,4.00,23.5,16.0,4.3,10.4,5.9,50.0,56.8,18.6,97.22
Tyler Herro,MIA,MIA vs. SAC,03/28/2022,W,29,135.1,105.2,29.9,26.1,3.00,26.1,0.0,16.7,9.6,8.7,66.7,66.7,26.6,96.22
Darius Garland,CLE,CLE vs. ORL,03/28/2022,W,40,111.6,95.3,16.3,46.2,4.00,34.3,0.0,7.3,3.8,8.6,55.9,63.6,24.7,102.17
Tyrese Haliburton,IND,IND vs. ATL,03/28/2022,L,40,124.1,120.7,3.4,43.3,3.25,34.2,0.0,7.9,4.1,10.5,57.9,60.2,27.2,99.71
DeMar DeRozan,CHI,CHI @ NYK,03/28/2022,L,41,108.3,119.3,-10.9,36.8,1.75,17.1,0.0,12.5,6.7,9.8,48.1,59.1,36.2,97.01
P.J. Washington,CHA,CHA vs. DEN,03/28/2022,L,29,112.1,116.9,-4.8,16.0,4.00,33.3,0.0,21.4,9.8,8.3,71.4,71.4,11.0,107.00
Marcus Smart,BOS,BOS @ TOR,03/28/2022,L,40,101.3,109.9,-8.6,22.2,0.67,10.0,4.7,17.8,11.4,15.0,42.3,46.7,39.1,97.49
Jeff Dowtin Jr.,ORL,ORL @ CLE,03/28/2022,L,18,72.5,123.1,-50.6,20.0,0.67,22.2,15.0,20.0,17.1,33.3,62.5,62.5,15.6,107.12
Josh Richardson,SAS,SAS @ HOU,03/28/2022,W,33,114.1,113.9,0.2,19.2,2.50,26.3,2.6,13.2,7.9,10.5,59.1,63.1,16.9,105.55
Terry Taylor,IND,IND vs. ATL,03/28/2022,L,33,118.8,138.8,-20.0,4.0,1.00,10.0,3.6,3.6,3.6,10.0,64.3,69.8,11.5,98.96
Kenyon Martin Jr.,HOU,HOU vs. SAS,03/28/2022,L,27,124.6,128.1,-3.5,4.8,0.00,14.3,0.0,13.3,7.0,0.0,60.0,59.5,9.4,103.44
Omer Yurtseven,MIA,MIA vs. SAC,03/28/2022,W,3,80.0,83.3,-3.3,0.0,0.00,0.0,50.0,25.0,37.5,0.0,50.0,50.0,28.6,107.03
Jae'Sean Tate,HOU,HOU vs. SAS,03/28/2022,L,28,106.3,95.4,11.0,11.8,0.00,18.2,5.3,13.5,9.3,0.0,55.6,55.6,12.3,110.97
Miles Bridges,CHA,CHA vs. DEN,03/28/2022,L,36,102.6,117.6,-15.0,5.0,0.20,3.6,2.7,27.0,14.9,17.9,59.1,60.2,32.5,100.57
Jeremiah Robinson-Earl,OKC,OKC @ POR,03/28/2022,W,15,116.1,109.4,6.8,10.0,0.00,14.3,13.3,50.0,29.6,0.0,40.0,51.0,16.2,99.58
Davion Mitchell,SAC,SAC @ MIA,03/28/2022,L,41,98.8,130.9,-32.1,40.9,2.25,28.1,0.0,5.9,2.8,12.5,52.6,54.0,25.8,96.27
Chimezie Metu,SAC,SAC @ MIA,03/28/2022,L,26,114.8,127.8,-13.0,5.6,0.33,7.1,0.0,39.1,17.6,21.4,44.4,45.5,21.0,98.87
Pascal Siakam,TOR,TOR vs. BOS,03/28/2022,W,47,109.8,107.7,2.1,4.2,1.00,2.9,3.7,22.4,12.6,2.9,58.6,61.5,30.0,93.03
Will Barton,DEN,DEN @ CHA,03/28/2022,W,38,126.0,103.8,22.2,10.3,1.00,13.0,2.6,11.6,7.4,13.0,52.9,52.9,21.7,99.18
Lamar Stevens,CLE,CLE vs. ORL,03/28/2022,W,24,111.5,98.1,13.5,0.0,0.00,0.0,4.8,0.0,2.1,0.0,50.0,61.5,8.9,105.26
Jalen Smith,IND,IND vs. ATL,03/28/2022,L,23,112.5,118.4,-5.9,0.0,0.00,0.0,4.5,29.4,15.4,10.0,50.0,50.0,18.2,103.27
Kelly Oubre Jr.,CHA,CHA vs. DEN,03/28/2022,L,26,120.4,96.2,24.1,9.1,0.00,18.2,3.8,7.1,5.6,0.0,66.7,60.7,14.3,98.36
Lance Stephenson,IND,IND vs. ATL,03/28/2022,L,16,135.5,154.8,-19.4,27.3,1.50,18.8,7.7,11.1,9.1,12.5,37.5,58.7,35.1,93.10
Alec Burks,NYK,NYK vs. CHI,03/28/2022,W,42,120.2,107.1,13.2,11.5,0.00,13.0,0.0,14.3,6.7,0.0,60.5,65.0,20.4,97.23
Ben McLemore,POR,POR vs. OKC,03/28/2022,L,32,116.2,115.6,0.6,5.0,0.00,4.3,0.0,6.1,2.9,0.0,63.6,63.6,27.2,98.46
Nikola Vucevic,CHI,CHI @ NYK,03/28/2022,L,34,108.8,112.1,-3.3,5.6,0.50,6.3,6.3,26.8,17.8,12.5,54.5,60.6,20.0,95.50
Theo Maledon,OKC,OKC @ POR,03/28/2022,W,40,129.1,122.5,6.6,17.2,2.50,18.5,0.0,18.9,11.2,7.4,52.9,58.6,24.2,96.36
Miles McBride,NYK,NYK vs. CHI,03/28/2022,W,7,100.0,86.7,13.3,0.0,0.00,0.0,0.0,37.5,20.0,0.0,50.0,52.1,18.8,100.00
Isaiah Roby,OKC,OKC @ POR,03/28/2022,W,38,126.3,120.8,5.5,17.4,2.00,17.4,5.6,11.8,9.2,8.7,100,90.8,21.6,96.46
Julius Randle,NYK,NYK vs. CHI,03/28/2022,W,28,115.5,107.1,8.4,17.4,1.33,21.1,2.9,44.4,21.0,15.8,11.1,21.5,21.4,98.30
Thaddeus Young,TOR,TOR vs. BOS,03/28/2022,W,28,114.3,96.3,18.0,14.3,0.00,25.0,9.1,17.2,12.9,0.0,66.7,66.7,13.2,95.77
RJ Barrett,NYK,NYK vs. CHI,03/28/2022,W,43,110.2,108.1,2.1,11.5,3.00,10.0,5.6,7.3,6.3,3.3,45.8,51.7,26.2,96.67
Brandon Goodwin,CLE,CLE vs. ORL,03/28/2022,W,9,71.4,126.3,-54.9,25.0,1.00,25.0,0.0,0.0,0.0,25.0,75.0,75.0,13.6,101.71
Mitchell Robinson,NYK,NYK vs. CHI,03/28/2022,W,35,121.4,108.7,12.7,8.3,0.00,16.7,19.5,11.8,16.0,0.0,88.9,81.0,12.2,96.54
Bryn Forbes,DEN,DEN @ CHA,03/28/2022,W,5,53.8,115.4,-61.5,0.0,0.00,0.0,0.0,25.0,10.0,33.3,0.0,0.0,21.4,123.56
Aaron Gordon,DEN,DEN @ CHA,03/28/2022,W,34,123.6,97.2,26.4,12.5,0.00,14.3,14.7,5.3,9.7,0.0,59.4,59.1,21.4,102.50
Isaiah Thomas,CHA,CHA vs. DEN,03/28/2022,L,22,118.6,84.1,34.5,13.3,0.00,13.3,0.0,20.0,10.0,0.0,45.8,46.6,26.0,97.20
Kevon Looney,GSW,GSW @ MEM,03/28/2022,L,21,113.6,140.0,-26.4,12.5,0.00,50.0,5.0,13.0,9.3,0.0,50.0,50.0,4.1,102.77
Jakob Poeltl,SAS,SAS @ HOU,03/28/2022,W,27,105.1,113.1,-8.0,0.0,0.00,0.0,15.2,23.5,19.4,0.0,80.0,78.1,15.9,107.41
Garrison Mathews,HOU,HOU vs. SAS,03/28/2022,L,23,108.0,113.5,-5.5,6.7,0.00,12.5,0.0,3.2,1.6,0.0,21.4,21.4,12.3,105.06
Aaron Wiggins,OKC,OKC @ POR,03/28/2022,W,40,123.8,118.1,5.7,23.1,1.50,19.4,12.1,1.9,5.8,12.9,63.2,66.0,28.1,98.75
Scottie Barnes,TOR,TOR vs. BOS,03/28/2022,W,30,96.7,107.9,-11.3,21.1,2.00,22.2,5.4,5.7,5.6,11.1,41.7,41.7,20.0,97.80
Jeremy Lamb,SAC,SAC @ MIA,03/28/2022,L,9,117.6,135.3,-17.6,0.0,0.00,0.0,8.3,0.0,5.3,0.0,62.5,67.6,19.0,91.69
Neemias Queta,SAC,SAC @ MIA,03/28/2022,L,15,123.3,143.3,-20.0,0.0,0.00,0.0,5.3,0.0,3.1,0.0,100,79.8,5.7,93.81
Xavier Tillman,MEM,MEM vs. GSW,03/28/2022,W,25,114.3,87.3,27.0,15.0,3.00,23.1,13.8,20.0,16.7,7.7,14.3,28.5,14.7,105.02
Bogdan Bogdanovic,ATL,ATL @ IND,03/28/2022,W,29,136.2,124.6,11.6,0.0,0.00,0.0,14.3,7.7,10.6,5.3,75.0,78.8,27.9,95.91
Keldon Johnson,SAS,SAS @ HOU,03/28/2022,W,37,113.3,112.2,1.1,13.8,2.00,15.4,4.2,15.6,9.7,7.7,44.1,52.3,21.6,108.64
Onyeka Okongwu,ATL,ATL @ IND,03/28/2022,W,17,157.1,117.1,40.0,11.8,0.00,28.6,22.2,11.1,14.8,0.0,50.0,51.2,12.8,97.20
Montrezl Harrell,CHA,CHA vs. DEN,03/28/2022,L,15,96.9,75.0,21.9,22.2,1.00,22.2,18.8,13.3,16.1,22.2,100,94.5,17.9,105.93
Cody Martin,CHA,CHA vs. DEN,03/28/2022,L,17,91.4,133.3,-41.9,7.1,0.50,16.7,0.0,0.0,0.0,33.3,0.0,0.0,12.5,102.49
Grant Williams,BOS,BOS @ TOR,03/28/2022,L,39,104.9,106.2,-1.2,8.3,0.50,9.5,2.2,13.3,7.8,19.0,42.3,52.9,19.8,100.38
Udonis Haslem,MIA,MIA vs. SAC,03/28/2022,W,3,80.0,83.3,-3.3,0.0,0.00,0.0,0.0,25.0,12.5,33.3,50.0,50.0,42.9,107.03
Moses Brown,CLE,CLE vs. ORL,03/28/2022,W,7,107.1,73.3,33.8,0.0,0.00,0.0,14.3,20.0,17.6,0.0,100,100,11.8,105.45
Ziaire Williams,MEM,MEM vs. GSW,03/28/2022,W,24,109.6,82.7,26.9,23.5,4.00,33.3,4.2,12.5,8.3,8.3,50.0,59.2,13.1,104.80
Kevin Love,CLE,CLE vs. ORL,03/28/2022,W,32,95.7,100.0,-4.3,17.6,1.00,14.3,2.9,21.4,11.3,14.3,60.0,61.5,24.3,102.91
Gary Payton II,GSW,GSW @ MEM,03/28/2022,L,14,65.5,110.0,-44.5,0.0,0.00,0.0,0.0,15.8,8.1,0.0,100,100,3.1,102.24
Brandon Williams,POR,POR vs. OKC,03/28/2022,L,41,120.2,124.7,-4.5,40.0,4.00,31.6,1.9,8.1,4.4,7.9,52.5,55.2,25.0,96.64
Zach LaVine,CHI,CHI @ NYK,03/28/2022,L,36,111.1,113.9,-2.8,15.8,0.00,12.5,0.0,9.1,5.3,0.0,52.9,63.1,26.6,95.43
R.J. Hampton,ORL,ORL @ CLE,03/28/2022,L,13,124.0,92.3,31.7,0.0,0.00,0.0,0.0,7.7,4.2,0.0,150.0,150.0,7.4,95.01
Trey Lyles,SAC,SAC @ MIA,03/28/2022,L,31,96.8,122.6,-25.8,10.5,1.00,13.3,3.7,20.8,11.8,13.3,40.0,48.6,20.0,97.61
Usman Garuba,HOU,HOU vs. SAS,03/28/2022,L,13,123.1,133.3,-10.3,11.1,0.00,25.0,8.3,15.4,12.0,0.0,75.0,86.8,10.3,98.10
Evan Mobley,CLE,CLE vs. ORL,03/28/2022,W,13,92.6,107.7,-15.1,14.3,1.00,16.7,8.3,16.7,12.5,16.7,100,77.3,17.2,97.60
Keljin Blevins,POR,POR vs. OKC,03/28/2022,L,21,120.0,117.8,2.2,0.0,0.00,0.0,14.3,20.0,17.1,23.1,50.0,50.0,25.0,104.98
Drew Eubanks,POR,POR vs. OKC,03/28/2022,L,41,116.3,130.5,-14.2,11.1,3.00,15.8,12.2,23.5,16.9,5.3,85.7,85.7,15.5,98.82
Lauri Markkanen,CLE,CLE vs. ORL,03/28/2022,W,29,117.7,98.4,19.3,0.0,0.00,0.0,0.0,11.1,5.5,10.5,50.0,58.1,29.2,102.97
Mason Plumlee,CHA,CHA vs. DEN,03/28/2022,L,25,103.8,139.2,-35.4,10.0,0.00,50.0,0.0,7.4,3.7,0.0,100,102.5,3.4,100.10
Kevin Porter Jr.,HOU,HOU vs. SAS,03/28/2022,L,36,111.3,113.9,-2.7,36.8,7.00,21.9,2.3,17.4,10.0,3.1,47.7,53.7,27.8,106.52
Jericho Sims,NYK,NYK vs. CHI,03/28/2022,W,13,84.6,103.6,-19.0,0.0,0.00,0.0,6.3,7.7,6.9,0.0,0.0,0.0,3.4,96.56
LaMelo Ball,CHA,CHA vs. DEN,03/28/2022,L,34,110.7,118.1,-7.4,44.0,3.67,30.6,7.9,8.3,8.1,8.3,47.6,50.3,29.8,103.11
Javonte Green,CHI,CHI @ NYK,03/28/2022,L,14,87.5,106.5,-19.0,0.0,0.00,0.0,0.0,12.5,6.5,25.0,0.0,54.3,11.8,106.75
Jordan Poole,GSW,GSW @ MEM,03/28/2022,L,28,100.0,131.7,-31.7,21.4,3.00,12.5,0.0,15.6,8.2,4.2,50.0,60.9,33.3,101.57
Haywood Highsmith,MIA,MIA vs. SAC,03/28/2022,W,3,80.0,83.3,-3.3,0.0,0.00,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,107.03
Moritz Wagner,ORL,ORL @ CLE,03/28/2022,L,21,82.6,104.3,-21.7,33.3,1.67,38.5,4.3,18.2,11.1,23.1,20.0,20.0,15.7,103.51
Davon Reed,DEN,DEN @ CHA,03/28/2022,W,4,20.0,130.0,-110.0,0.0,0.00,0.0,20.0,25.0,22.2,0.0,0.0,0.0,9.1,119.01
Lou Williams,ATL,ATL @ IND,03/28/2022,W,15,156.7,125.8,30.9,13.3,0.00,25.0,0.0,25.0,16.7,0.0,37.5,52.1,18.2,97.71
Patrick Williams,CHI,CHI @ NYK,03/28/2022,L,13,111.5,112.0,-0.5,0.0,0.00,0.0,7.7,7.7,7.7,100.0,0.0,0.0,3.0,96.76
Alex Caruso,CHI,CHI @ NYK,03/28/2022,L,30,113.3,113.6,-0.2,9.1,2.00,28.6,0.0,13.5,7.5,14.3,37.5,37.5,7.5,94.31
Jalen McDaniels,CHA,CHA vs. DEN,03/28/2022,L,10,105.0,100.0,5.0,0.0,0.00,0.0,0.0,11.1,5.0,100.0,0.0,0.0,4.2,92.16
Dylan Windler,CLE,CLE vs. ORL,03/28/2022,W,16,119.4,75.7,43.8,15.4,0.00,25.0,0.0,42.9,26.5,0.0,25.0,43.4,15.4,107.63
Max Strus,MIA,MIA vs. SAC,03/28/2022,W,30,131.7,90.2,41.5,6.9,0.50,11.1,0.0,11.1,5.6,22.2,33.3,33.3,22.9,96.69
Jarrett Culver,MEM,MEM vs. GSW,03/28/2022,W,8,61.9,110.0,-48.1,0.0,0.00,0.0,14.3,33.3,23.1,28.6,25.0,41.0,30.4,121.23
Chuma Okeke,ORL,ORL @ CLE,03/28/2022,L,25,85.7,100.0,-14.3,17.6,1.50,18.8,0.0,20.0,9.4,12.5,31.8,31.8,20.6,105.69
Payton Pritchard,BOS,BOS @ TOR,03/28/2022,L,30,110.3,119.3,-9.0,27.8,5.00,26.3,9.7,15.6,12.7,5.3,33.3,38.8,19.7,93.45
Tristan Thompson,CHI,CHI @ NYK,03/28/2022,L,14,96.8,113.8,-17.0,0.0,0.00,0.0,13.3,25.0,19.4,0.0,33.3,33.3,8.3,100.70
Austin Rivers,DEN,DEN @ CHA,03/28/2022,W,26,92.5,117.3,-24.9,0.0,0.00,0.0,0.0,11.1,5.4,16.7,37.5,51.2,9.5,95.33
Precious Achiuwa,TOR,TOR vs. BOS,03/28/2022,W,28,112.5,103.6,8.9,0.0,0.00,0.0,5.6,18.2,11.6,8.3,35.0,32.2,17.6,93.89
